P_heavy,P_orig,S_sensitivity,claim_id,cos_del,cos_heavy,cos_z,fve_del,fve_heavy,fve_z,pilot_id
0.0030568417479196475,0.00035507094982922816,-0.0027017707980904193,12,0.9614413597723842,0.9620082308986596,0.961507205336478,0.7920732672252464,0.795130108973166,0.7924283381750756,0
0.004800864814621164,-0.007522165016508486,-0.01232302983112965,13,0.9629021411907268,0.9637924298837586,0.961507205336478,0.7999505031915841,0.8047513680062053,0.7924283381750756,0
0.1096914772666282,0.09252205009714931,-0.01716942716947889,14,0.9443496018133076,0.9646911622827903,0.961507205336478,0.6999062880779263,0.8095977653445545,0.7924283381750756,0
0.05291400935795232,0.0322636026149592,-0.02065040674299312,15,0.9555241331789184,0.9653366869694125,0.961507205336478,0.7601647355601164,0.8130787449180688,0.7924283381750756,0
1.050432482663039,1.0297820759200458,-0.02065040674299312,16,0.7705409161616135,0.9653366869694125,0.961507205336478,-0.23735373774497015,0.8130787449180688,0.7924283381750756,0
0.0200804552613284,0.00775742543019875,-0.01232302983112965,17,0.9600686419912846,0.9637924298837586,0.961507205336478,0.7846709127448769,0.8047513680062053,0.7924283381750756,0
-0.007509764513127348,-0.0032527249785042622,0.004257039534623086,18,0.9621104017149898,0.9607177654522469,0.961507205336478,0.7956810631535799,0.7881712986404525,0.7924283381750756,0
-0.003945890188965184,0.00031114934565790175,0.004257039534623086,19,0.9614495047439848,0.9607177654522469,0.961507205336478,0.7921171888294177,0.7881712986404525,0.7924283381750756,0
-0.0005937796169109832,0.003663259917712103,0.004257039534623086,20,0.9608278779631175,0.9607177654522469,0.961507205336478,0.7887650782573635,0.7881712986404525,0.7924283381750756,0
-0.0025060986157086074,0.0017509409189144787,0.004257039534623086,21,0.9611825048996883,0.9607177654522469,0.961507205336478,0.7906773972561612,0.7881712986404525,0.7924283381750756,0
0.00842978669507033,0.008024938410422733,-0.0004048482846475965,22,0.9600190334747508,0.9615822817787718,0.961507205336478,0.7844033997646529,0.7928331864597232,0.7924283381750756,0
0.0015684835768331462,0.005737628056106003,0.004169144479272857,23,0.9604432000831712,0.9607340650101335,0.961507205336478,0.7866907101189696,0.7882591936958028,0.7924283381750756,0
0.015445867151448578,0.016903609527626262,0.0014577423761776842,3,0.9601007607544938,0.9629650948713648,0.9632354235735836,0.7848441125635279,0.8002899797149765,0.8017477220911542,1
0.014261720334977968,0.015719462711155652,0.0014577423761776842,4,0.9603203529659601,0.9629650948713648,0.9632354235735836,0.7860282593799985,0.8002899797149765,0.8017477220911542,1
0.013927829157134197,0.015385571533311881,0.0014577423761776842,5,0.9603822708811307,0.9629650948713648,0.9632354235735836,0.7863621505578423,0.8002899797149765,0.8017477220911542,1
0.016077309415801433,0.017535051791979117,0.0014577423761776842,6,0.9599836639542374,0.9629650948713648,0.9632354235735836,0.7842126702991751,0.8002899797149765,0.8017477220911542,1
0.020254900695935385,0.02171264307211307,0.0014577423761776842,7,0.959208957224424,0.9629650948713648,0.9632354235735836,0.7800350790190411,0.8002899797149765,0.8017477220911542,1
0.01229708334215307,0.013754825718330754,0.0014577423761776842,8,0.9606846819292121,0.9629650948713648,0.9632354235735836,0.7879928963728234,0.8002899797149765,0.8017477220911542,1
0.03851131833539578,0.06823620821470877,0.029724889879312988,9,0.9505814691352291,0.9577231389367469,0.9632354235735836,0.7335115138764454,0.7720228322118412,0.8017477220911542,1
0.0007766678863130316,0.01911124381293361,0.018334575926620578,10,0.9596913695471904,0.9598353974805159,0.9632354235735836,0.7826364782782206,0.7834131461645336,0.8017477220911542,1
0.3859644043416154,0.3878827904982255,0.001918386156610108,11,0.8913051201935618,0.9628796715226412,0.9632354235735836,0.4138649315929287,0.7998293359345441,0.8017477220911542,1
0.014732597237277378,0.033067173163897956,0.018334575926620578,12,0.9571033345614783,0.9598353974805159,0.9632354235735836,0.7686805489272562,0.7834131461645336,0.8017477220911542,1
0.012329052806542284,0.014247438963152392,0.001918386156610108,16,0.9605933300543235,0.9628796715226412,0.9632354235735836,0.7875002831280018,0.7998293359345441,0.8017477220911542,1
0.017958099062719612,0.01987648521932972,0.001918386156610108,17,0.9595494605791479,0.9628796715226412,0.9632354235735836,0.7818712368718245,0.7998293359345441,0.8017477220911542,1
0.01439476220646374,0.019395657618974216,0.005000895412510475,18,0.9596386268840583,0.9623080405264224,0.9632354235735836,0.78235206447218,0.7967468266786437,0.8017477220911542,1
0.012731711924134248,0.017732607336644723,0.005000895412510475,19,0.9599470285823923,0.9623080405264224,0.9632354235735836,0.7840151147545095,0.7967468266786437,0.8017477220911542,1
0.012244502484790365,0.011678673644597515,-0.0005658288401928502,0,0.9356255854971551,0.937896247666356,0.937791318442546,0.6528621963106013,0.6651066987953916,0.6645408699551988,2
-0.008922820589017055,-0.009488649429209906,-0.0005658288401928502,1,0.9395509258518695,0.937896247666356,0.937791318442546,0.6740295193844087,0.6651066987953916,0.6645408699551988,2
0.0001999831225453219,-0.00036584571764752827,-0.0005658288401928502,2,0.9378591621162158,0.937896247666356,0.937791318442546,0.6649067156728463,0.6651066987953916,0.6645408699551988,2
-0.002885298295400296,-0.003451127135593146,-0.0005658288401928502,3,0.938431307191589,0.937896247666356,0.937791318442546,0.6679919970907919,0.6651066987953916,0.6645408699551988,2
0.0017490463598487382,0.001183217519655888,-0.0005658288401928502,4,0.9375718985630405,0.937896247666356,0.937791318442546,0.6633576524355429,0.6651066987953916,0.6645408699551988,2
-0.004220726643629269,-0.002105101665759057,0.002115624977870212,5,0.9381816956522937,0.9373989897540237,0.937791318442546,0.6666459716209578,0.6624252449773286,0.6645408699551988,2
-0.009009839356627247,-0.006894214378757035,0.002115624977870212,6,0.9390698049956461,0.9373989897540237,0.937791318442546,0.6714350843339558,0.6624252449773286,0.6645408699551988,2
-0.00920388979130038,-0.007088264813430167,0.002115624977870212,7,0.9391057903679776,0.9373989897540237,0.937791318442546,0.671629134768629,0.6624252449773286,0.6645408699551988,2
-0.0019230570977185613,0.0001925678801516506,0.002115624977870212,8,0.9377556080001653,0.9373989897540237,0.937791318442546,0.6643483020750471,0.6624252449773286,0.6645408699551988,2
0.0001564000109955943,0.002272024988865806,0.002115624977870212,9,0.9373699864042615,0.9373989897540237,0.937791318442546,0.662268844966333,0.6624252449773286,0.6645408699551988,2
-0.020134151443716775,-0.0238221049360835,-0.0036879534923667245,10,0.9422089705714333,0.9384752250763428,0.937791318442546,0.6883629748912823,0.6682288234475655,0.6645408699551988,2
-0.0040512479994336825,-0.007739201491800407,-0.0036879534923667245,11,0.9392265022786458,0.9384752250763428,0.937791318442546,0.6722800714469992,0.6682288234475655,0.6645408699551988,2
0.7183294579947674,0.7280175884421726,0.00968813044740513,12,0.8027852617536843,0.93599471859502,0.937791318442546,-0.06347671848697378,0.6548527395077937,0.6645408699551988,2
0.002015856485275802,-0.0016720970070909225,-0.0036879534923667245,13,0.9381013977962765,0.9384752250763428,0.937791318442546,0.6662129669622897,0.6682288234475655,0.6645408699551988,2
0.019672344808076003,0.01598439131570928,-0.0036879534923667245,14,0.9348271185737993,0.9384752250763428,0.937791318442546,0.6485564786394895,0.6682288234475655,0.6645408699551988,2
0.004185670229018945,0.007465861391257378,0.0032801911622384328,15,0.9364068237239829,0.937183028641544,0.937791318442546,0.6570750085639414,0.6612606787929604,0.6645408699551988,2
-0.0018506544991294671,0.0014295366631089657,0.0032801911622384328,16,0.9375262203036515,0.937183028641544,0.937791318442546,0.6631113332920898,0.6612606787929604,0.6645408699551988,2
-0.00872812790289279,7.551580627784826e-05,0.008803643709170639,17,0.9377773145346939,0.9361587408228046,0.937791318442546,0.6644653541489209,0.6557372262460281,0.6645408699551988,2
-0.004136721754899209,0.00466692195427143,0.008803643709170639,18,0.9369258685689117,0.9361587408228046,0.937791318442546,0.6598739480009274,0.6557372262460281,0.6645408699551988,2
0.006627553928507779,0.0034164456192250503,-0.0032111083092827286,0,0.9446464115424801,0.9458754476751032,0.9452799688332187,0.7015068288874123,0.7081343828159201,0.7049232745066374,3
-0.00230963567248077,-0.0055207439817634985,-0.0032111083092827286,1,0.9463037543664248,0.9458754476751032,0.9452799688332187,0.7104440184884009,0.7081343828159201,0.7049232745066374,3
0.004792170622583192,0.001581062313300463,-0.0032111083092827286,2,0.9449867712626012,0.9458754476751032,0.9452799688332187,0.7033422121933369,0.7081343828159201,0.7049232745066374,3
0.005855698889717376,0.002644590580434647,-0.0032111083092827286,3,0.9447895469649985,0.9458754476751032,0.9452799688332187,0.7022786839262027,0.7081343828159201,0.7049232745066374,3
0.036728709531460346,0.03448617579863633,-0.0022425337328240147,4,0.9388847351482532,0.9456958319127196,0.9452799688332187,0.6704370987080011,0.7071658082394614,0.7049232745066374,3
0.003109810424502535,0.0008672766916785202,-0.0022425337328240147,5,0.9451191380949776,0.9456958319127196,0.9452799688332187,0.7040559978149589,0.7071658082394614,0.7049232745066374,3
0.004914150807689754,0.005586941330430362,0.0006727905227406072,6,0.9442439074386205,0.9451552042713526,0.9452799688332187,0.699336333176207,0.7042504839838968,0.7049232745066374,3
-0.0037049926222869622,-0.003032202099546355,0.0006727905227406072,7,0.9458422706993308,0.9451552042713526,0.9452799688332187,0.7079554766061837,0.7042504839838968,0.7049232745066374,3
-0.005881852115908082,-0.005209061593167474,0.0006727905227406072,8,0.9462459549246369,0.9451552042713526,0.9452799688332187,0.7101323360998049,0.7042504839838968,0.7049232745066374,3
0.006427377882457064,0.007100168405197671,0.0006727905227406072,10,0.9439632894652604,0.9451552042713526,0.9452799688332187,0.6978231061014397,0.7042504839838968,0.7049232745066374,3
0.004120053828354453,0.0026095678596637084,-0.0015104859686907446,11,0.9447960416974073,0.9455600784865489,0.9452799688332187,0.7023137066469737,0.7064337604753281,0.7049232745066374,3
0.009941403428366469,0.0018675747234554452,-0.008073828704911024,12,0.9449336394271874,0.9467772070773713,0.9452799688332187,0.7030556997831819,0.7129971032115484,0.7049232745066374,3
0.5210130374942489,0.5516209794167182,0.030607941922469295,13,0.8429854990289163,0.9396039280233304,0.9452799688332187,0.15330229508991922,0.6743153325841681,0.7049232745066374,3
-0.0014878479118805021,-0.00418383971887204,-0.002695991806991538,14,0.9460558342947549,0.9457799227196437,0.9452799688332187,0.7091071142255094,0.7076192663136289,0.7049232745066374,3
0.04913924572637329,0.04531359066150986,-0.0038256550648634313,16,0.9368768625254243,0.9459894113147722,0.9452799688332187,0.6596096838451275,0.7087489295715008,0.7049232745066374,3
-0.008067026978631153,-0.00298405170558258,0.005082975273048573,17,0.9458333415265742,0.9443373646176672,0.9452799688332187,0.70790732621222,0.6998402992335888,0.7049232745066374,3
-0.001763652455678999,-0.00024906857671669336,0.0015145838789623056,0,0.9628247696214864,0.9624977119141028,0.9627785814978457,0.7995332784786057,0.7977696260229267,0.799284209901889,4
-6.194106643975239e-05,0.0014526428125225532,0.0015145838789623056,1,0.9625091984760484,0.9624977119141028,0.9627785814978457,0.7978315670893664,0.7977696260229267,0.799284209901889,4
-0.0016755255710979577,-0.00016094169213565213,0.0015145838789623056,2,0.9628084270723991,0.9624977119141028,0.9627785814978457,0.7994451515940246,0.7977696260229267,0.799284209901889,4
-0.0025489669107772173,-0.0010343830318149116,0.0015145838789623056,3,0.9629704010039238,0.9624977119141028,0.9627785814978457,0.8003185929337039,0.7977696260229267,0.799284209901889,4
-0.003341407481141978,-0.0018268236021796724,0.0015145838789623056,4,0.9631173538774034,0.9624977119141028,0.9627785814978457,0.8011110335040686,0.7977696260229267,0.799284209901889,4
-0.0017017623648684088,-0.0001871784859061032,0.0015145838789623056,5,0.9628132925126348,0.9624977119141028,0.9627785814978457,0.7994713883877951,0.7977696260229267,0.799284209901889,4
0.0017419349312804977,0.002092756253839756,0.00035082132255925824,6,0.9623904936632558,0.9627135239990805,0.9627785814978457,0.7971914536480492,0.7989333885793297,0.799284209901889,4
-0.0019970110317001355,-0.0016461897091408773,0.00035082132255925824,7,0.9630838565141656,0.9627135239990805,0.9627785814978457,0.8009303996110299,0.7989333885793297,0.799284209901889,4
0.00031676013249637425,0.0006675814550556325,0.00035082132255925824,8,0.9626547829232006,0.9627135239990805,0.9627785814978457,0.7986166284468333,0.7989333885793297,0.799284209901889,4
0.0018982327477952143,0.0022490540703544726,0.00035082132255925824,9,0.9623615092647856,0.9627135239990805,0.9627785814978457,0.7970351558315345,0.7989333885793297,0.799284209901889,4
0.012129275485047053,0.01315629391229256,0.0010270184272455074,10,0.9603388336264529,0.9625881277090768,0.9627785814978457,0.7861279159895964,0.7982571914746435,0.799284209901889,4
0.01205899073998451,0.013086009167230017,0.0010270184272455074,11,0.9603518674685289,0.9625881277090768,0.9627785814978457,0.786198200734659,0.7982571914746435,0.799284209901889,4
0.9754874640150197,0.9748086122079415,-0.0006788518070782734,15,0.7820067583305684,0.9629044700848863,0.9627785814978457,-0.17552440230605248,0.7999630617089672,0.799284209901889,4
-0.0032036241370746454,-0.003882475944152919,-0.0006788518070782734,16,0.9634985610364322,0.9629044700848863,0.9627785814978457,0.8031666858460419,0.7999630617089672,0.799284209901889,4
0.0014187403096951323,0.0024457587369406397,0.0010270184272455074,17,0.9623250316826644,0.9625881277090768,0.9627785814978457,0.7968384511649483,0.7982571914746435,0.799284209901889,4
0.004214428607687282,0.005241447034932789,0.0010270184272455074,18,0.9618065897400037,0.9625881277090768,0.9627785814978457,0.7940427628669562,0.7982571914746435,0.799284209901889,4
-0.0019420151535833874,-0.002620866960661661,-0.0006788518070782734,19,0.9632646039773605,0.9629044700848863,0.9627785814978457,0.8019050768625506,0.7999630617089672,0.799284209901889,4
0.0011807064376621046,0.00387605745519759,0.0026953510175354856,20,0.9620597922256724,0.962278746441596,0.9627785814978457,0.7954081524466914,0.7965888588843535,0.799284209901889,4
0.003149114716947121,0.0037672252851050914,0.0006181105681579702,0,0.9343445622712969,0.9349285448106551,0.9350431693358445,0.6459543029723267,0.6491034176892738,0.6497215282574318,5
0.002481495621294849,0.0030996061894528193,0.0006181105681579702,3,0.9344683678261422,0.9349285448106551,0.9350431693358445,0.646621922067979,0.6491034176892738,0.6497215282574318,5
0.0008208109100557026,0.0014389214782136728,0.0006181105681579702,4,0.9347763308449308,0.9349285448106551,0.9350431693358445,0.6482826067792181,0.6491034176892738,0.6497215282574318,5
0.0001453559849584618,0.000763466553116432,0.0006181105681579702,5,0.9349015895026284,0.9349285448106551,0.9350431693358445,0.6489580617043154,0.6491034176892738,0.6497215282574318,5
0.00046841047390877577,0.001086521042066746,0.0006181105681579702,6,0.9348416811798883,0.9349285448106551,0.9350431693358445,0.648635007215365,0.6491034176892738,0.6497215282574318,5
0.007251118441084392,0.008674046564990379,0.0014229281239059866,7,0.9334346246511196,0.9347792967069273,0.9350431693358445,0.6410474816924414,0.6482986001335258,0.6497215282574318,5
-0.0059735519960317784,-0.004550623872125792,0.0014229281239059866,8,0.9358870524977397,0.9347792967069273,0.9350431693358445,0.6542721521295576,0.6482986001335258,0.6497215282574318,5
0.002777709861624844,0.004200637985530831,0.0014229281239059866,9,0.934264188746629,0.9347792967069273,0.9350431693358445,0.645520890271901,0.6482986001335258,0.6497215282574318,5
-0.023139304799697613,0.0038890477326426476,0.02702835253234026,12,0.934321971102458,0.9300309397522216,0.9350431693358445,0.6458324805247891,0.6226931757250915,0.6497215282574318,5
-0.0491770922010033,-0.015840970166214774,0.03333612203478853,13,0.9379807726990309,0.9288612055307586,0.9350431693358445,0.6655624984236466,0.6163854062226433,0.6497215282574318,5
0.0028363441872970574,0.036172466222085586,0.03333612203478853,14,0.9283352242217647,0.9288612055307586,0.9350431693358445,0.6135490620353462,0.6163854062226433,0.6497215282574318,5
-0.024546665777131604,0.0024816867552086563,0.02702835253234026,15,0.9345829569068088,0.9300309397522216,0.9350431693358445,0.6472398415022231,0.6226931757250915,0.6497215282574318,5
-0.0002395826368734033,0.0008446173305651783,0.0010841999674385816,16,0.9348865406265647,0.9348421116078585,0.9350431693358445,0.6488769109268666,0.6486373282899932,0.6497215282574318,5
0.009044256149117968,0.007775476420409655,-0.0012687797287083136,17,0.9336012585536573,0.9352784561622881,0.9350431693358445,0.6419460518370221,0.6509903079861401,0.6497215282574318,5
-0.00045059242662470744,-0.001719372155333021,-0.0012687797287083136,18,0.9353620155537894,0.9352784561622881,0.9350431693358445,0.6514409004127648,0.6509903079861401,0.6497215282574318,5
-0.006404271757833202,-0.002467048743455935,0.003937223014377267,19,0.935500667242215,0.9343130373144285,0.9350431693358445,0.6521885770008877,0.6457843052430545,0.6497215282574318,5
-0.006904052503661884,-0.006582744034791643,0.00032130846887024056,0,0.9457849060588029,0.9445045950903732,0.9445641796252136,0.7076461388750981,0.7007420863714362,0.7010633948403064,6
-0.005090339489787432,-0.0047690310209171916,0.00032130846887024056,1,0.9454485649513135,0.9445045950903732,0.9445641796252136,0.7058324258612236,0.7007420863714362,0.7010633948403064,6
-0.0003845227521879213,-6.321428331768075e-05,0.00032130846887024056,2,0.9445759022968256,0.9445045950903732,0.9445641796252136,0.7011266091236241,0.7007420863714362,0.7010633948403064,6
0.002566316814008762,0.0031006292255529866,0.0005343124115442244,3,0.9439891884002187,0.9444650949150806,0.9445641796252136,0.6979627656147535,0.7005290824287622,0.7010633948403064,6
-0.011367262481742246,-0.00048660379981191326,0.010880658681930333,4,0.9446544170881889,0.9425464332875624,0.9445641796252136,0.7015499986401184,0.6901827361583761,0.7010633948403064,6
0.007629298482149327,0.008163610893693551,0.0005343124115442244,5,0.9430502918667348,0.9444650949150806,0.9445641796252136,0.6928997839466129,0.7005290824287622,0.7010633948403064,6
-0.006597941675332786,-0.006063629263788561,0.0005343124115442244,6,0.9456886396508003,0.9444650949150806,0.9445641796252136,0.707127024104095,0.7005290824287622,0.7010633948403064,6
-0.003098176930710461,-0.008623994785666778,-0.005525817854956316,7,0.9461634425378165,0.9455889060747145,0.9445641796252136,0.7096873896259732,0.7065892126952628,0.7010633948403064,6
0.0010582402367835808,-0.004467577618172736,-0.005525817854956316,8,0.945392662407438,0.9455889060747145,0.9445641796252136,0.7055309724584792,0.7065892126952628,0.7010633948403064,6
0.5504353087820253,0.7041784056195086,0.15374309683748333,9,0.8139789420465873,0.9160535370573917,0.9445641796252136,-0.0031150107792021764,0.5473202980028231,0.7010633948403064,6
0.0005961000910497116,-0.004929717763906605,-0.005525817854956316,10,0.9454783632472304,0.9455889060747145,0.9445641796252136,0.705993112604213,0.7065892126952628,0.7010633948403064,6
0.002391820297444669,0.011725581001604812,0.009333760704160143,11,0.9423897480200653,0.9428332953076485,0.9445641796252136,0.6893378138387016,0.6917296341361463,0.7010633948403064,6
-0.012015976380348459,-0.0026822156761883154,0.009333760704160143,12,0.9450615788191068,0.9428332953076485,0.9445641796252136,0.7037456105164948,0.6917296341361463,0.7010633948403064,6
-0.015057105565292606,-0.005723344861132462,0.009333760704160143,13,0.945625536154285,0.9428332953076485,0.9445641796252136,0.7067867397014389,0.6917296341361463,0.7010633948403064,6
0.001485737547976651,-0.0055461219539296724,-0.0070318595019063235,14,0.9455926713358572,0.9458681915579114,0.9445641796252136,0.7066095167942361,0.7080952543422128,0.7010633948403064,6
-0.008278853598120528,-0.007973661877622829,0.0003051917204976995,0,0.9290051862090496,0.9274699274516639,0.9275265232418929,0.6171618192870828,0.6088829656889623,0.60918815740946,7
-0.00420803488825694,-0.00390284316775924,0.0003051917204976995,1,0.9282502797476687,0.9274699274516639,0.9275265232418929,0.6130910005772192,0.6088829656889623,0.60918815740946,7
0.0036751638538006226,0.003980355574298322,0.0003051917204976995,2,0.9267883925719246,0.9274699274516639,0.9275265232418929,0.6052078018351617,0.6088829656889623,0.60918815740946,7
0.0035350635814037634,0.003840255301901463,0.0003051917204976995,3,0.9268143732427457,0.9274699274516639,0.9275265232418929,0.6053479021075585,0.6088829656889623,0.60918815740946,7
-0.002734041712307289,-0.0024288499918095896,0.0003051917204976995,4,0.9279769374418914,0.9274699274516639,0.9275265232418929,0.6116170074012696,0.6088829656889623,0.60918815740946,7
-0.028435593575821483,-0.025811447947977184,0.0026241456278442987,5,0.9323130859022029,0.927039892755189,0.9275265232418929,0.6349996053574372,0.6065640117816157,0.60918815740946,7
-0.0009078462536874499,0.0017162993741568489,0.0026241456278442987,6,0.9272082468509361,0.927039892755189,0.9275265232418929,0.6074718580353031,0.6065640117816157,0.60918815740946,7
0.0037220494289224026,0.006346195056766701,0.0026241456278442987,7,0.9263496632549992,0.927039892755189,0.9275265232418929,0.6028419623526933,0.6065640117816157,0.60918815740946,7
-0.008636125082334467,-0.006011979454490168,0.0026241456278442987,8,0.9286414051512462,0.927039892755189,0.9275265232418929,0.6152001368639501,0.6065640117816157,0.60918815740946,7
-0.00799836848321911,-0.005374222855374811,0.0026241456278442987,9,0.9285231373992842,0.927039892755189,0.9275265232418929,0.6145623802648348,0.6065640117816157,0.60918815740946,7
0.014617904213972577,0.017242049841816875,0.0026241456278442987,10,0.9243290989003223,0.927039892755189,0.9275265232418929,0.5919461075676431,0.6065640117816157,0.60918815740946,7
0.012003343009830636,0.014627488637674935,0.0026241456278442987,11,0.92481395201891,0.927039892755189,0.9275265232418929,0.594560668771785,0.6065640117816157,0.60918815740946,7
0.006486894453031633,0.0016829454495983498,-0.004803949003433283,12,0.9272144321161017,0.9284173838773835,0.9275265232418929,0.6075052119598616,0.6139921064128933,0.60918815740946,7
0.010743054135667784,0.01877470693279326,0.008031652797125477,13,0.9240448777586989,0.9260371062414682,0.9275265232418929,0.5904134504766667,0.6011565046123345,0.60918815740946,7
0.8768607094803236,0.8809453272874885,0.004084617807164959,14,0.7641610267433017,0.9267690578289948,0.9275265232418929,-0.27175716987802856,0.605103539602295,0.60918815740946,7
-0.009925971303706982,-0.014729920307140265,-0.004803949003433283,15,0.9302580897419049,0.9284173838773835,0.9275265232418929,0.6239180777166002,0.6139921064128933,0.60918815740946,7
0.0006209130182268652,0.00012737457741418545,-0.0004935384408126797,0,0.9473856008331306,0.9475007450541885,0.9474092216078098,0.7162778549478346,0.7168987679660614,0.7164052295252488,8
-0.0017756934546171443,-0.002269231895429824,-0.0004935384408126797,1,0.9478300356853517,0.9475007450541885,0.9474092216078098,0.7186744614206786,0.7168987679660614,0.7164052295252488,8
0.006545175897899824,0.0060516374570871445,-0.0004935384408126797,2,0.9462869853836271,0.9475007450541885,0.9474092216078098,0.7103535920681616,0.7168987679660614,0.7164052295252488,8
0.0008014739883019928,-0.0016437098852977172,-0.00244518387359971,3,0.9477140367571655,0.9478626648183788,0.9474092216078098,0.7180489394105465,0.7188504133988485,0.7164052295252488,8
0.0031005485438321267,0.0006553646702324167,-0.00244518387359971,4,0.9472876885552766,0.9478626648183788,0.9474092216078098,0.7157498648550163,0.7188504133988485,0.7164052295252488,8
0.0018626058808695056,-0.0005825779927302044,-0.00244518387359971,5,0.9475172568514095,0.9478626648183788,0.9474092216078098,0.716987807517979,0.7188504133988485,0.7164052295252488,8
0.0010345760454517627,-0.0014106078281479473,-0.00244518387359971,6,0.9476708095191956,0.9478626648183788,0.9474092216078098,0.7178158373533967,0.7188504133988485,0.7164052295252488,8
0.0027910497656258304,0.0003458658920261204,-0.00244518387359971,7,0.94734508306093,0.9478626648183788,0.9474092216078098,0.7160593636332226,0.7188504133988485,0.7164052295252488,8
0.003254519165952763,0.0008093352923530528,-0.00244518387359971,8,0.9472591357196467,0.9478626648183788,0.9474092216078098,0.7155958942328957,0.7188504133988485,0.7164052295252488,8
0.0037573045103330704,-0.009086012104826957,-0.012843316615160028,9,0.9490941625828277,0.9497909299051733,0.9474092216078098,0.7254912416300757,0.7292485461404088,0.7164052295252488,8
0.005791733091629281,-0.007051583523530747,-0.012843316615160028,10,0.9487168912301347,0.9497909299051733,0.9474092216078098,0.7234568130487795,0.7292485461404088,0.7164052295252488,8
0.0039859782853785,0.009708373862481912,0.005722395577103412,13,0.9456088677525691,0.9463480411171961,0.9474092216078098,0.7066968556627669,0.7106828339481454,0.7164052295252488,8
-0.014099765109394702,-0.00837736953229129,0.005722395577103412,14,0.9489627494949591,0.9463480411171961,0.9474092216078098,0.7247825990575401,0.7106828339481454,0.7164052295252488,8
0.012568294017845538,-0.0002750225973144893,-0.012843316615160028,15,0.9474602227332678,0.9497909299051733,0.9474092216078098,0.7166802521225633,0.7292485461404088,0.7164052295252488,8
0.0428444043183791,0.047399455900942966,0.004555051582563863,16,0.938619305358565,0.9465645173562378,0.9474092216078098,0.6690057736243058,0.7118501779426849,0.7164052295252488,8
0.5085818269435858,0.5110738599848517,0.002492033041265884,17,0.8526339474815984,0.9469470905283127,0.9474092216078098,0.2053313695403971,0.7139131964839829,0.7164052295252488,8
0.013322547013249864,0.00047923039808983603,-0.012843316615160028,18,0.9473203514935177,0.9497909299051733,0.9474092216078098,0.7159259991271589,0.7292485461404088,0.7164052295252488,8
-0.0019144830290807047,-0.006408359390039031,-0.0044938763609583265,19,0.9485976095600096,0.948242581318306,0.9474092216078098,0.7228135889152878,0.7208991058862071,0.7164052295252488,8
-0.0021068849542698054,-0.006600761315228132,-0.0044938763609583265,20,0.9486332892271379,0.948242581318306,0.9474092216078098,0.7230059908404769,0.7208991058862071,0.7164052295252488,8
0.014901884526371867,0.006948700093671101,-0.007953184432700766,0,0.9554896295164214,0.9582530856458855,0.9567782200857337,0.759978675217495,0.7748805597438668,0.7669273753111661,9
0.004211166783107734,-0.0037420176495930324,-0.007953184432700766,1,0.9574721525606519,0.9582530856458855,0.9567782200857337,0.7706693929607591,0.7748805597438668,0.7669273753111661,9
0.007991711053723982,3.852662102321602e-05,-0.007953184432700766,2,0.9567710755781497,0.9582530856458855,0.9567782200857337,0.7668888486901428,0.7748805597438668,0.7669273753111661,9
