pilot_id,claim_id,cos_z,cos_del,cos_heavy,fve_z,fve_del,fve_heavy,P_orig,P_heavy,S_sensitivity
0,14,0.961507205336478,0.9443496018133076,0.9646911622827903,0.7758346466860112,0.6759161998854295,0.7943766320119815,0.0999184468005817,0.118460432126552,-0.01854198532597029
0,15,0.961507205336478,0.9555241331789184,0.9653366869694125,0.7758346466860112,0.7409918275083887,0.7981358880159815,0.03484281917762255,0.0571440605075928,-0.022301241329970245
0,16,0.961507205336478,0.7705409161616135,0.9653366869694125,0.7758346466860112,-0.33627025653402653,0.7981358880159815,1.1121049032200379,1.134406144550008,-0.022301241329970245
0,17,0.961507205336478,0.9600686419912846,0.9637924298837586,0.7758346466860112,0.7674570772380481,0.7891428040313233,0.008377569447963085,0.021685726793275184,-0.0133081573453121
0,18,0.961507205336478,0.9621104017149898,0.9607177654522469,0.7758346466860112,0.7793474009686967,0.7712372909440925,-0.003512754282685493,-0.008110110024604156,0.004597355741918663
0,19,0.961507205336478,0.9614495047439848,0.9607177654522469,0.7758346466860112,0.7754986234428112,0.7712372909440925,0.0003360232432000343,-0.0042613324987186285,0.004597355741918663
0,20,0.961507205336478,0.9608278779631175,0.9607177654522469,0.7758346466860112,0.7718785384845577,0.7712372909440925,0.003956108201453534,-0.0006412475404651286,0.004597355741918663
0,21,0.961507205336478,0.9611825048996883,0.9607177654522469,0.7758346466860112,0.7739437320675628,0.7712372909440925,0.0018909146184483694,-0.0027064411234702934,0.004597355741918663
0,22,0.961507205336478,0.9600190334747508,0.9615822817787718,0.7758346466860112,0.7671681787381239,0.7762718593477431,0.00866646794788728,0.009103680609619191,-0.00043721266173191164
0,23,0.961507205336478,0.9604432000831712,0.9607340650101335,0.7758346466860112,0.7696383412314348,0.7713322125049835,0.00619630545457639,0.0016938712735486972,0.0045024341810276924
1,3,0.9632354235735836,0.9601007607544938,0.9629650948713648,0.785899040687821,0.7676441229946821,0.7843247634867632,0.018254917693138917,0.016680640492081067,0.0015742772010578499
1,4,0.9632354235735836,0.9603203529659601,0.9629650948713648,0.785899040687821,0.768922932862831,0.7843247634867632,0.01697610782499004,0.015401830623932189,0.0015742772010578499
1,5,0.9632354235735836,0.9603822708811307,0.9629650948713648,0.785899040687821,0.7692835159655134,0.7843247634867632,0.01661552472230765,0.015041247521249801,0.0015742772010578499
1,6,0.9632354235735836,0.9599836639542374,0.9629650948713648,0.785899040687821,0.7669622019798308,0.7843247634867632,0.018936838707990233,0.017362561506932384,0.0015742772010578499
1,7,0.9632354235735836,0.959208957224424,0.9629650948713648,0.785899040687821,0.7624506457438811,0.7843247634867632,0.02344839494393991,0.02187411774288206,0.0015742772010578499
1,8,0.9632354235735836,0.9606846819292121,0.9629650948713648,0.785899040687821,0.771044626844362,0.7843247634867632,0.01485441384345898,0.01328013664240113,0.0015742772010578499
1,9,0.9632354235735836,0.9505814691352291,0.9577231389367469,0.785899040687821,0.7122078942722827,0.7537978839912207,0.07369114641553831,0.041589989718938014,0.0321011566966003
1,10,0.9632354235735836,0.9596913695471904,0.9598353974805159,0.785899040687821,0.7652600060338063,0.766098762295679,0.020639034654014732,0.0008387562618726863,0.019800278392142046
1,11,0.9632354235735836,0.8913051201935618,0.9628796715226412,0.785899040687821,0.36700812845054165,0.7838272949263408,0.41889091223727937,0.4168191664757992,0.0020717457614801704
1,12,0.9632354235735836,0.9571033345614783,0.9598353974805159,0.785899040687821,0.7501884119333424,0.766098762295679,0.03571062875447861,0.015910350362336567,0.019800278392142046
1,16,0.9632354235735836,0.9605933300543235,0.9628796715226412,0.785899040687821,0.7705126331169824,0.7838272949263408,0.015386407570838645,0.013314661809358475,0.0020717457614801704
1,17,0.9632354235735836,0.9595494605791479,0.9628796715226412,0.785899040687821,0.7644335897073813,0.7838272949263408,0.021465450980439726,0.019393705218959556,0.0020717457614801704
1,18,0.9632354235735836,0.9596386268840583,0.9623080405264224,0.785899040687821,0.7649528556224354,0.7804983637496692,0.020946185065385592,0.015545508127233765,0.005400676938151827
1,19,0.9632354235735836,0.9599470285823923,0.9623080405264224,0.785899040687821,0.766748853452003,0.7804983637496692,0.01915018723581796,0.013749510297666134,0.005400676938151827
2,0,0.937791318442546,0.9356255854971551,0.937896247666356,0.6377235998990944,0.6251113098554366,0.6383346622221588,0.012612290043657826,0.01322335236672223,-0.0006110623230644041
2,1,0.937791318442546,0.9395509258518695,0.937896247666356,0.6377235998990944,0.6479707908358102,0.6383346622221588,-0.010247190936715778,-0.009636128613651374,-0.0006110623230644041
2,2,0.937791318442546,0.9378591621162158,0.937896247666356,0.6377235998990944,0.6381186920510474,0.6383346622221588,-0.0003950921519529915,0.0002159701711114126,-0.0006110623230644041
2,3,0.937791318442546,0.938431307191589,0.937896247666356,0.6377235998990944,0.6414506170019117,0.6383346622221588,-0.0037270171028173094,-0.0031159547797529052,-0.0006110623230644041
2,4,0.937791318442546,0.9375718985630405,0.937896247666356,0.6377235998990944,0.6364457936175959,0.6383346622221588,0.0012778062814985391,0.0018888686045629433,-0.0006110623230644041
2,5,0.937791318442546,0.9381816956522937,0.9373989897540237,0.6377235998990944,0.6399969875788865,0.635438847652691,-0.002273387679792016,-0.00455813992619547,0.002284752246403454
2,6,0.937791318442546,0.9390698049956461,0.9373989897540237,0.6377235998990944,0.6451689514873085,0.635438847652691,-0.007445351588214022,-0.009730103834617476,0.002284752246403454
2,7,0.937791318442546,0.9391057903679776,0.9373989897540237,0.6377235998990944,0.6453785146996796,0.635438847652691,-0.007654914800585111,-0.009939667046988565,0.002284752246403454
2,8,0.937791318442546,0.9377556080001653,0.9373989897540237,0.6377235998990944,0.6375156377596018,0.635438847652691,0.00020796213949259013,-0.002076790106910864,0.002284752246403454
2,9,0.937791318442546,0.9373699864042615,0.9373989897540237,0.6377235998990944,0.6352699447137498,0.635438847652691,0.002453655185344683,0.00016890293894122888,0.002284752246403454
2,10,0.937791318442546,0.9422089705714333,0.9384752250763428,0.6377235998990944,0.6634500912839548,0.6417063757286738,-0.025726491384860384,-0.021743715555280985,-0.003982775829579399
2,11,0.937791318442546,0.9392265022786458,0.9384752250763428,0.6377235998990944,0.6460814885507777,0.6417063757286738,-0.008357888651683298,-0.004375112822103899,-0.003982775829579399
2,12,0.937791318442546,0.8027852617536843,0.93599471859502,0.6377235998990944,-0.14849316252960887,0.6272609810348377,0.7862167624287033,0.7757541435644466,0.0104626188642567
2,13,0.937791318442546,0.9381013977962765,0.9384752250763428,0.6377235998990944,0.6395293676665941,0.6417063757286738,-0.001805767767499633,0.002177008062079766,-0.003982775829579399
2,14,0.937791318442546,0.9348271185737993,0.9384752250763428,0.6377235998990944,0.6204613845499817,0.6417063757286738,0.017262215349112764,0.021244991178692163,-0.003982775829579399
2,15,0.937791318442546,0.9364068237239829,0.937183028641544,0.6377235998990944,0.6296609026992421,0.6341811837313192,0.008062697199852309,0.004520281032077023,0.0035424161677752863
2,16,0.937791318442546,0.9375262203036515,0.937183028641544,0.6377235998990944,0.6361797832319069,0.6341811837313192,0.001543816667187503,-0.0019985995005877832,0.0035424161677752863
2,17,0.937791318442546,0.9377773145346939,0.9361587408228046,0.6377235998990944,0.637642047209068,0.6282161754020972,8.155269002640964e-05,-0.009425871806970854,0.009507424496997263
2,18,0.937791318442546,0.9369258685689117,0.9361587408228046,0.6377235998990944,0.6326835949216787,0.6282161754020972,0.005040004977415746,-0.004467419519581517,0.009507424496997263
3,0,0.9452799688332187,0.9446464115424801,0.9458754476751032,0.6813342541876207,0.6776446911105685,0.6848020648817749,0.0036895630770522603,0.007157373771206399,-0.0034678106941541387
3,1,0.9452799688332187,0.9463037543664248,0.9458754476751032,0.6813342541876207,0.6872963374235871,0.6848020648817749,-0.0059620832359663645,-0.002494272541812226,-0.0034678106941541387
3,2,0.9452799688332187,0.9449867712626012,0.9458754476751032,0.6813342541876207,0.6796267986083935,0.6848020648817749,0.0017074555792272461,0.005175266273381385,-0.0034678106941541387
3,3,0.9452799688332187,0.9447895469649985,0.9458754476751032,0.6813342541876207,0.6784782497763152,0.6848020648817749,0.0028560044113055127,0.006323815105459651,-0.0034678106941541387
3,4,0.9452799688332187,0.9388847351482532,0.9456958319127196,0.6813342541876207,0.6440911849055045,0.6837560605272598,0.03724306928211618,0.03966487562175525,-0.0024218063396390654
3,5,0.9452799688332187,0.9451191380949776,0.9456958319127196,0.6813342541876207,0.680397645672268,0.6837560605272598,0.0009366085153527104,0.003358414854991776,-0.0024218063396390654
3,6,0.9452799688332187,0.9442439074386205,0.9451552042713526,0.6813342541876207,0.6753006816552738,0.6806076794523678,0.006033572532346931,0.005306997797093982,0.0007265747352529495
3,7,0.9452799688332187,0.9458422706993308,0.9451552042713526,0.6813342541876207,0.6846088565538027,0.6806076794523678,-0.0032746023661819335,-0.004001177101434883,0.0007265747352529495
3,8,0.9452799688332187,0.9462459549246369,0.9451552042713526,0.6813342541876207,0.6869597385249364,0.6806076794523678,-0.005625484337315689,-0.006352059072568639,0.0007265747352529495
3,10,0.9452799688332187,0.9439632894652604,0.9451552042713526,0.6813342541876207,0.6736664841984668,0.6806076794523678,0.007667769989153972,0.006941195253901022,0.0007265747352529495
3,11,0.9452799688332187,0.9447960416974073,0.9455600784865489,0.6813342541876207,0.6785160722830419,0.6829654914088795,0.0028181819045788314,0.004449419125837628,-0.0016312372212587967
3,12,0.9452799688332187,0.9449336394271874,0.9467772070773713,0.6813342541876207,0.6793173818263213,0.6900535208173764,0.0020168723612994377,0.010736138991055078,-0.00871926662975564
3,13,0.9452799688332187,0.8429854990289163,0.9396039280233304,0.6813342541876207,0.08561559654805817,0.6482794525112171,0.5957186576395626,0.5626638559631589,0.03305480167640362
3,14,0.9452799688332187,0.9460558342947549,0.9457799227196437,0.6813342541876207,0.6858525583749288,0.6842457689417667,-0.004518304187308031,-0.0016067894331620591,-0.002911514754145972
3,16,0.9452799688332187,0.9368768625254243,0.9459894113147722,0.6813342541876207,0.6323982049636647,0.6854657397272792,0.048936049223956,0.05306753476361448,-0.004131485539658475
3,17,0.9452799688332187,0.9458333415265742,0.9443373646176672,0.6813342541876207,0.6845568569215783,0.6758449357616292,-0.0032226027339575802,-0.00871192115994912,0.005489318425991541
4,0,0.9627785814978457,0.9628247696214864,0.9624977119141028,0.783238590434425,0.783507570048541,0.7816029277077969,-0.0002689796141159828,-0.001904642340744056,0.0016356627266280732
4,1,0.9627785814978457,0.9625091984760484,0.9624977119141028,0.783238590434425,0.7816698204662835,0.7816029277077969,0.0015687699681414813,-6.689275848659193e-05,0.0016356627266280732
4,2,0.9627785814978457,0.9628084270723991,0.9624977119141028,0.783238590434425,0.7834123981255295,0.7816029277077969,-0.00017380769110453276,-0.001809470417732606,0.0016356627266280732
4,3,0.9627785814978457,0.9629704010039238,0.9624977119141028,0.783238590434425,0.784355664103105,0.7816029277077969,-0.0011170736686799687,-0.002752736395308042,0.0016356627266280732
4,4,0.9627785814978457,0.9631173538774034,0.9624977119141028,0.783238590434425,0.7852114539487631,0.7816029277077969,-0.001972863514338119,-0.0036085262409661922,0.0016356627266280732
4,5,0.9627785814978457,0.9628132925126348,0.9624977119141028,0.783238590434425,0.7834407323407768,0.7816029277077969,-0.00020214190635181595,-0.0018378046329798892,0.0016356627266280732
4,6,0.9627785814978457,0.9623904936632558,0.9627135239990805,0.783238590434425,0.780978535083335,0.7828597237575858,0.0022600553510899735,0.0018811886742508,0.0003788666768391735
4,7,0.9627785814978457,0.9630838565141656,0.9627135239990805,0.783238590434425,0.785016379823049,0.7828597237575858,-0.0017777893886239404,-0.002156656065463114,0.0003788666768391735
4,8,0.9627785814978457,0.9626547829232006,0.9627135239990805,0.783238590434425,0.7825176411900882,0.7828597237575858,0.0007209492443368548,0.0003420825674976813,0.0003788666768391735
4,9,0.9627785814978457,0.9623615092647856,0.9627135239990805,0.783238590434425,0.7808097425085048,0.7828597237575858,0.002428847925920241,0.0020499812490810676,0.0003788666768391735
4,10,0.9627785814978457,0.9603388336264529,0.9625881277090768,0.783238590434425,0.7690305562200088,0.7821294701114512,0.014208034214416188,0.013098913891442354,0.0011091203229738333
4,11,0.9627785814978457,0.9603518674685289,0.9625881277090768,0.783238590434425,0.7691064596673822,0.7821294701114512,0.014132130767042783,0.01302301044406895,0.0011091203229738333
4,15,0.9627785814978457,0.7820067583305684,0.9629044700848863,0.783238590434425,-0.26949816104671354,0.7839717110051407,1.0527367514811385,1.0534698720518543,-0.0007331205707157284
4,16,0.9627785814978457,0.9634985610364322,0.9629044700848863,0.783238590434425,0.7874314392274754,0.7839717110051407,-0.004192848793050374,-0.003459728222334646,-0.0007331205707157284
4,17,0.9627785814978457,0.9623250316826644,0.9625881277090768,0.783238590434425,0.7805973128796425,0.7821294701114512,0.002641277554782495,0.0015321572318086618,0.0011091203229738333
4,18,0.9627785814978457,0.9618065897400037,0.9625881277090768,0.783238590434425,0.7775781316987171,0.7821294701114512,0.005660458735707863,0.0045513384127340295,0.0011091203229738333
4,19,0.9627785814978457,0.9632646039773605,0.9629044700848863,0.783238590434425,0.7860689747126084,0.7839717110051407,-0.0028303842781833843,-0.002097263707467656,-0.0007331205707157284
4,20,0.9627785814978457,0.9620597922256724,0.962278746441596,0.783238590434425,0.7790526732371028,0.7803277676957185,0.004185917197322198,0.0012750944586157331,0.0029108227387064645
5,0,0.9350431693358445,0.9343445622712969,0.9349285448106551,0.6217195705515692,0.6176511857844749,0.6210520469952221,0.0040683847670943685,0.0034008612107472302,0.0006675235563471382
5,3,0.9350431693358445,0.9344683678261422,0.9349285448106551,0.6217195705515692,0.6183721756784724,0.6210520469952221,0.003347394873096876,0.002679871316749738,0.0006675235563471382
5,4,0.9350431693358445,0.9347763308449308,0.9349285448106551,0.6217195705515692,0.6201656188284919,0.6210520469952221,0.0015539517230773736,0.0008864281667302354,0.0006675235563471382
5,5,0.9350431693358445,0.9349015895026284,0.9349285448106551,0.6217195705515692,0.6208950709637252,0.6210520469952221,0.0008244995878440298,0.00015697603149689154,0.0006675235563471382
5,6,0.9350431693358445,0.9348416811798883,0.9349285448106551,0.6217195705515692,0.6205461908563996,0.6210520469952221,0.0011733796951696185,0.0005058561388224803,0.0006675235563471382
5,7,0.9350431693358445,0.9334346246511196,0.9347792967069273,0.6217195705515692,0.6123521034522159,0.6201828907233524,0.009367467099353322,0.007830787271136508,0.0015366798282168137
5,8,0.9350431693358445,0.9358870524977397,0.9347792967069273,0.6217195705515692,0.6266339803468453,0.6201828907233524,-0.00491440979527602,-0.006451089623492834,0.0015366798282168137
5,9,0.9350431693358445,0.934264188746629,0.9347792967069273,0.6217195705515692,0.6171831252107551,0.6201828907233524,0.004536445340814099,0.0029997655125972855,0.0015366798282168137
5,12,0.9350431693358445,0.934321971102458,0.9300309397522216,0.6217195705515692,0.6175196246081864,0.5925305177606474,0.004199945943382799,-0.024989106847539078,0.029189052790921877
5,13,0.9350431693358445,0.9379807726990309,0.9288612055307586,0.6217195705515692,0.638826899379244,0.5857184926185441,-0.01710732882767474,-0.05310840676069983,0.036001077933025094
5,14,0.9350431693358445,0.9283352242217647,0.9288612055307586,0.6217195705515692,0.5826554054356617,0.5857184926185441,0.03906416511590749,0.003063087182882396,0.036001077933025094
5,15,0.9350431693358445,0.9345829569068088,0.9300309397522216,0.6217195705515692,0.6190394928212806,0.5925305177606474,0.002680077730288666,-0.02650897506063321,0.029189052790921877
5,16,0.9350431693358445,0.9348865406265647,0.9348421116078585,0.6217195705515692,0.6208074328317249,0.62054869748235,0.0009121377198443303,-0.0002587353493749278,0.0011708730692192582
5,17,0.9350431693358445,0.9336012585536573,0.9352784561622881,0.6217195705515692,0.6133225070813357,0.6230897790552878,0.008397063470233501,0.009767271973952107,-0.0013702085037186063
5,18,0.9350431693358445,0.9353620155537894,0.9352784561622881,0.6217195705515692,0.6235763927366877,0.6230897790552878,-0.0018568221851185118,-0.0004866136813999056,-0.0013702085037186063
5,19,0.9350431693358445,0.935500667242215,0.9343130373144285,0.6217195705515692,0.6243838400783319,0.6174675980986133,-0.002664269526762686,-0.006916241979718629,0.004251972452955943
6,0,0.9445641796252136,0.9457849060588029,0.9445045950903732,0.6771658080637835,0.684274789749247,0.6768188135568558,-0.007108981685463589,-0.007455976192391245,0.0003469945069276559
6,1,0.9445641796252136,0.9454485649513135,0.9445045950903732,0.6771658080637835,0.6823160849097191,0.6768188135568558,-0.0051502768459356085,-0.005497271352863264,0.0003469945069276559
6,2,0.9445641796252136,0.9445759022968256,0.9445045950903732,0.6771658080637835,0.6772340758226374,0.6768188135568558,-6.826775885393488e-05,-0.00041526226578159076,0.0003469945069276559
6,3,0.9445641796252136,0.9439891884002187,0.9444650949150806,0.6771658080637835,0.6738173083710459,0.6765887816553573,0.0033484996927375388,0.0027714732843113765,0.0005770264084261623
6,4,0.9445641796252136,0.9446544170881889,0.9425464332875624,0.6771658080637835,0.6776913119391668,0.665415327886094,-0.0005255038753833041,-0.01227598405307273,0.011750480177689426
6,5,0.9445641796252136,0.9430502918667348,0.9444650949150806,0.6771658080637835,0.6683495818785046,0.6765887816553573,0.008816226185278886,0.008239199776852724,0.0005770264084261623
6,6,0.9445641796252136,0.9456886396508003,0.9444650949150806,0.6771658080637835,0.6837141759109738,0.6765887816553573,-0.006548367847190373,-0.007125394255616535,0.0005770264084261623
6,7,0.9445641796252136,0.9461634425378165,0.9455889060747145,0.6771658080637835,0.6864792221450251,0.6831333707884573,-0.009313414081241644,-0.0033458513565678416,-0.005967562724673803
6,8,0.9445641796252136,0.945392662407438,0.9455889060747145,0.6771658080637835,0.6819905327223934,0.6831333707884573,-0.004824724658609947,0.001142838066063856,-0.005967562724673803
6,9,0.9445641796252136,0.8139789420465873,0.9160535370573917,0.6771658080637835,-0.08330601985325914,0.5111321822828727,0.7604718279170426,0.5944382021361319,0.16603362578091074
6,10,0.9445641796252136,0.9454783632472304,0.9455889060747145,0.6771658080637835,0.6824896172705356,0.6831333707884573,-0.005323809206752128,0.0006437535179216747,-0.005967562724673803
6,11,0.9445641796252136,0.9423897480200653,0.9428332953076485,0.6771658080637835,0.6645028607957044,0.6670858879648587,0.012662947268079039,0.0025830271691542617,0.010079920098924777
6,12,0.9445641796252136,0.9450615788191068,0.9428332953076485,0.6771658080637835,0.6800624453958303,0.6670858879648587,-0.002896637332046814,-0.012976557430971591,0.010079920098924777
6,13,0.9445641796252136,0.945625536154285,0.9428332953076485,0.6771658080637835,0.6833466884963719,0.6670858879648587,-0.006180880432588465,-0.016260800531513242,0.010079920098924777
6,14,0.9445641796252136,0.9455926713358572,0.9458681915579114,0.6771658080637835,0.6831552980374858,0.684759808400056,-0.0059894899737023,0.001604510362570255,-0.007594000336272555
7,0,0.9275265232418929,0.9290051862090496,0.9274699274516639,0.5779458814205054,0.586556973687576,0.5776162920668702,-0.008611092267070575,-0.008940681620705826,0.0003295893536352512
7,1,0.9275265232418929,0.9282502797476687,0.9274699274516639,0.5779458814205054,0.5821607256335259,0.5776162920668702,-0.004214844213020541,-0.004544433566655792,0.0003295893536352512
7,2,0.9275265232418929,0.9267883925719246,0.9274699274516639,0.5779458814205054,0.5736473283050014,0.5776162920668702,0.004298553115503978,0.003968963761868727,0.0003295893536352512
7,3,0.9275265232418929,0.9268143732427457,0.9274699274516639,0.5779458814205054,0.5737986284718214,0.5776162920668702,0.00414725294868401,0.003817663595048759,0.0003295893536352512
7,4,0.9275265232418929,0.9279769374418914,0.9274699274516639,0.5779458814205054,0.580568898511441,0.5776162920668702,-0.0026230170909355977,-0.002952606444570849,0.0003295893536352512
7,5,0.9275265232418929,0.9323130859022029,0.927039892755189,0.5779458814205054,0.6058207478542681,0.5751119563719638,-0.02787486643376269,-0.03070879148230432,0.00283392504854163
7,6,0.9275265232418929,0.9272082468509361,0.927039892755189,0.5779458814205054,0.5760923776608017,0.5751119563719638,0.001853503759703723,-0.0009804212888379071,0.00283392504854163
7,7,0.9275265232418929,0.9263496632549992,0.927039892755189,0.5779458814205054,0.5710923589088464,0.5751119563719638,0.006853522511659049,0.004019597463117419,0.00283392504854163
7,8,0.9275265232418929,0.9286414051512462,0.927039892755189,0.5779458814205054,0.5844384704699148,0.5751119563719638,-0.006492589049409414,-0.009326514097951044,0.00283392504854163
7,9,0.9275265232418929,0.9285231373992842,0.927039892755189,0.5779458814205054,0.5837497303398214,0.5751119563719638,-0.005803848919315957,-0.008637773967857587,0.00283392504854163
7,10,0.9275265232418929,0.9243290989003223,0.927039892755189,0.5779458814205054,0.55932546782133,0.5751119563719638,0.018620413599175434,0.015786488550633804,0.00283392504854163
7,11,0.9275265232418929,0.92481395201891,0.927039892755189,0.5779458814205054,0.5621490422482758,0.5751119563719638,0.015796839172229626,0.012962914123687996,0.00283392504854163
7,12,0.9275265232418929,0.9272144321161017,0.9284173838773835,0.5779458814205054,0.5761283979644276,0.5831338676619284,0.0018174834560777953,0.007005469697500821,-0.005187986241423026
7,13,0.9275265232418929,0.9240448777586989,0.9260371062414682,0.5779458814205054,0.5576702870741732,0.569272162324488,0.020275594346332193,0.011601875250314753,0.00867371909601744
7,14,0.9275265232418929,0.7641610267433017,0.9267690578289948,0.5779458814205054,-0.37342396745736806,0.5735347311418704,0.9513698488778735,0.9469586985992384,0.004411150278635034
7,15,0.9275265232418929,0.9302580897419049,0.9284173838773835,0.5779458814205054,0.5938533408535854,0.5831338676619284,-0.01590745943308003,-0.010719473191657003,-0.005187986241423026
8,0,0.9474092216078098,0.9473856008331306,0.9475007450541885,0.6937340995270739,0.6935965423726038,0.6942670924124521,0.00013755715447005823,0.0006705500398482833,-0.0005329928853782251
8,1,0.9474092216078098,0.9478300356853517,0.9475007450541885,0.6937340995270739,0.696184738333538,0.6942670924124521,-0.0024506388064641227,-0.0019176459210858976,-0.0005329928853782251
8,2,0.9474092216078098,0.9462869853836271,0.9475007450541885,0.6937340995270739,0.6871986821354632,0.6942670924124521,0.006535417391610676,0.007068410276988901,-0.0005329928853782251
8,3,0.9474092216078098,0.9477140367571655,0.9478626648183788,0.6937340995270739,0.6955092108498047,0.6963747562627965,-0.0017751113227307824,0.000865545412991886,-0.0026406567357226685
8,4,0.9474092216078098,0.9472876885552766,0.9478626648183788,0.6937340995270739,0.6930263437016372,0.6963747562627965,0.0007077558254366956,0.003348412561159364,-0.0026406567357226685
8,5,0.9474092216078098,0.9475172568514095,0.9478626648183788,0.6937340995270739,0.6943632499632422,0.6963747562627965,-0.0006291504361682909,0.0020115062995543775,-0.0026406567357226685
8,6,0.9474092216078098,0.9476708095191956,0.9478626648183788,0.6937340995270739,0.6952574741505856,0.6963747562627965,-0.0015233746235117085,0.00111728211221096,-0.0026406567357226685
8,7,0.9474092216078098,0.94734508306093,0.9478626648183788,0.6937340995270739,0.6933605844277406,0.6963747562627965,0.0003735150993332548,0.0030141718350559232,-0.0026406567357226685
8,8,0.9474092216078098,0.9472591357196467,0.9478626648183788,0.6937340995270739,0.6928600643617495,0.6963747562627965,0.0008740351653243605,0.003514691901047029,-0.0026406567357226685
8,9,0.9474092216078098,0.9490941625828277,0.9497909299051733,0.6937340995270739,0.7035464655108834,0.7076041364167389,-0.009812365983809523,0.004057670905855515,-0.013870036889665038
8,10,0.9474092216078098,0.9487168912301347,0.9497909299051733,0.6937340995270739,0.7013494006624892,0.7076041364167389,-0.007615301135415309,0.0062547357542497295,-0.013870036889665038
8,13,0.9474092216078098,0.9456088677525691,0.9463480411171961,0.6937340995270739,0.6832496189488766,0.6875542442661677,0.010484480578197286,0.004304625317291144,0.006179855260906142
8,14,0.9474092216078098,0.9489627494949591,0.9463480411171961,0.6937340995270739,0.7027811726416681,0.6875542442661677,-0.009047073114594184,-0.015226928375500326,0.006179855260906142
8,15,0.9474092216078098,0.9474602227332678,0.9497909299051733,0.6937340995270739,0.6940311079778148,0.7076041364167389,-0.00029700845074087656,0.013573028438924162,-0.013870036889665038
8,16,0.9474092216078098,0.938619305358565,0.9465645173562378,0.6937340995270739,0.642545436847832,0.6888149080613809,0.051188662679241825,0.04626947121354885,0.004919191465692974
8,17,0.9474092216078098,0.8526339474815984,0.9469470905283127,0.6937340995270739,0.1418039786916111,0.6910428484080426,0.5519301208354628,0.5492388697164315,0.002691251119031235
8,18,0.9474092216078098,0.9473203514935177,0.9497909299051733,0.6937340995270739,0.6932165584978113,0.7076041364167389,0.0005175410292626026,0.014387577918927641,-0.013870036889665038
8,19,0.9474092216078098,0.9485976095600096,0.948242581318306,0.6937340995270739,0.7006547559124467,0.6985872253022736,-0.00692065638537287,-0.002067530610173174,-0.004853125775199696
8,20,0.9474092216078098,0.9486332892271379,0.948242581318306,0.6937340995270739,0.700862538830207,0.6985872253022736,-0.007128439303133116,-0.0022753135279334202,-0.004853125775199696
9,0,0.9567782200857337,0.9554896295164214,0.9582530856458855,0.7482950861314654,0.7407908931319194,0.7568840639459391,0.007504192999546078,0.01609317081401973,-0.008588977814473653
9,1,0.9567782200857337,0.9574721525606519,0.9582530856458855,0.7482950861314654,0.752336248114529,0.7568840639459391,-0.00404116198306359,0.0045478158314100625,-0.008588977814473653
9,2,0.9567782200857337,0.9567710755781497,0.9582530856458855,0.7482950861314654,0.7482534796157314,0.7568840639459391,4.1606515734038396e-05,0.008630584330207691,-0.008588977814473653
