pilot_id,claim_id,cos_z,cos_del,d_cos,fve_z,fve_del,fve_drop
5,3,0.9350431693358445,0.9344683678261422,0.0005748015097023496,0.6217195705515692,0.6183721756784724,0.003347394873096876
5,4,0.9350431693358445,0.9347763308449308,0.00026683849091369005,0.6217195705515692,0.6201656188284919,0.0015539517230773736
5,5,0.9350431693358445,0.9349015895026284,0.00014157983321616552,0.6217195705515692,0.6208950709637252,0.0008244995878440298
5,6,0.9350431693358445,0.9348416811798883,0.00020148815595621983,0.6217195705515692,0.6205461908563996,0.0011733796951696185
5,7,0.9350431693358445,0.9334346246511196,0.001608544684724933,0.6217195705515692,0.6123521034522159,0.009367467099353322
5,8,0.9350431693358445,0.9358870524977397,-0.0008438831618952092,0.6217195705515692,0.6266339803468453,-0.00491440979527602
5,9,0.9350431693358445,0.934264188746629,0.0007789805892155499,0.6217195705515692,0.6171831252107551,0.004536445340814099
5,12,0.9350431693358445,0.934321971102458,0.0007211982333865663,0.6217195705515692,0.6175196246081864,0.004199945943382799
5,13,0.9350431693358445,0.9379807726990309,-0.0029376033631863807,0.6217195705515692,0.638826899379244,-0.01710732882767474
5,14,0.9350431693358445,0.9283352242217647,0.006707945114079794,0.6217195705515692,0.5826554054356617,0.03906416511590749
5,15,0.9350431693358445,0.9345829569068088,0.00046021242903571125,0.6217195705515692,0.6190394928212806,0.002680077730288666
5,16,0.9350431693358445,0.9348865406265647,0.00015662870927979355,0.6217195705515692,0.6208074328317249,0.0009121377198443303
5,17,0.9350431693358445,0.9336012585536573,0.00144191078218725,0.6217195705515692,0.6133225070813357,0.008397063470233501
5,18,0.9350431693358445,0.9353620155537894,-0.0003188462179448681,0.6217195705515692,0.6235763927366877,-0.0018568221851185118
5,19,0.9350431693358445,0.935500667242215,-0.0004574979063705076,0.6217195705515692,0.6243838400783319,-0.002664269526762686
6,0,0.9445641796252136,0.9457849060588029,-0.001220726433589392,0.6771658080637835,0.684274789749247,-0.007108981685463589
6,1,0.9445641796252136,0.9454485649513135,-0.0008843853260999124,0.6771658080637835,0.6823160849097191,-0.0051502768459356085
6,2,0.9445641796252136,0.9445759022968256,-1.1722671612091062e-05,0.6771658080637835,0.6772340758226374,-6.826775885393488e-05
6,3,0.9445641796252136,0.9439891884002187,0.0005749912249948252,0.6771658080637835,0.6738173083710459,0.0033484996927375388
6,4,0.9445641796252136,0.9446544170881889,-9.023746297531776e-05,0.6771658080637835,0.6776913119391668,-0.0005255038753833041
6,5,0.9445641796252136,0.9430502918667348,0.0015138877584787158,0.6771658080637835,0.6683495818785046,0.008816226185278886
6,6,0.9445641796252136,0.9456886396508003,-0.0011244600255867487,0.6771658080637835,0.6837141759109738,-0.006548367847190373
6,7,0.9445641796252136,0.9461634425378165,-0.0015992629126029279,0.6771658080637835,0.6864792221450251,-0.009313414081241644
6,8,0.9445641796252136,0.945392662407438,-0.0008284827822244711,0.6771658080637835,0.6819905327223934,-0.004824724658609947
6,9,0.9445641796252136,0.8139789420465873,0.13058523757862628,0.6771658080637835,-0.08330601985325914,0.7604718279170426
6,10,0.9445641796252136,0.9454783632472304,-0.0009141836220168953,0.6771658080637835,0.6824896172705356,-0.005323809206752128
6,11,0.9445641796252136,0.9423897480200653,0.002174431605148297,0.6771658080637835,0.6645028607957044,0.012662947268079039
6,12,0.9445641796252136,0.9450615788191068,-0.0004973991938932443,0.6771658080637835,0.6800624453958303,-0.002896637332046814
6,13,0.9445641796252136,0.945625536154285,-0.0010613565290714666,0.6771658080637835,0.6833466884963719,-0.006180880432588465
6,14,0.9445641796252136,0.9455926713358572,-0.0010284917106436753,0.6771658080637835,0.6831552980374858,-0.0059894899737023
7,0,0.9275265232418929,0.9290051862090496,-0.0014786629671567075,0.5779458814205054,0.586556973687576,-0.008611092267070575
7,1,0.9275265232418929,0.9282502797476687,-0.00072375650577583,0.5779458814205054,0.5821607256335259,-0.004214844213020541
7,2,0.9275265232418929,0.9267883925719246,0.0007381306699683066,0.5779458814205054,0.5736473283050014,0.004298553115503978
7,3,0.9275265232418929,0.9268143732427457,0.0007121499991471492,0.5779458814205054,0.5737986284718214,0.00414725294868401
7,4,0.9275265232418929,0.9279769374418914,-0.0004504141999984723,0.5779458814205054,0.580568898511441,-0.0026230170909355977
7,5,0.9275265232418929,0.9323130859022029,-0.004786562660309968,0.5779458814205054,0.6058207478542681,-0.02787486643376269
7,6,0.9275265232418929,0.9272082468509361,0.0003182763909568287,0.5779458814205054,0.5760923776608017,0.001853503759703723
7,7,0.9275265232418929,0.9263496632549992,0.0011768599868936525,0.5779458814205054,0.5710923589088464,0.006853522511659049
7,8,0.9275265232418929,0.9286414051512462,-0.0011148819093532714,0.5779458814205054,0.5844384704699148,-0.006492589049409414
7,9,0.9275265232418929,0.9285231373992842,-0.0009966141573912735,0.5779458814205054,0.5837497303398214,-0.005803848919315957
7,10,0.9275265232418929,0.9243290989003223,0.003197424341570554,0.5779458814205054,0.55932546782133,0.018620413599175434
7,11,0.9275265232418929,0.92481395201891,0.0027125712229828514,0.5779458814205054,0.5621490422482758,0.015796839172229626
7,12,0.9275265232418929,0.9272144321161017,0.0003120911257912251,0.5779458814205054,0.5761283979644276,0.0018174834560777953
7,13,0.9275265232418929,0.9240448777586989,0.0034816454831939625,0.5779458814205054,0.5576702870741732,0.020275594346332193
7,14,0.9275265232418929,0.7641610267433017,0.16336549649859122,0.5779458814205054,-0.37342396745736806,0.9513698488778735
7,15,0.9275265232418929,0.9302580897419049,-0.0027315665000120504,0.5779458814205054,0.5938533408535854,-0.01590745943308003
8,0,0.9474092216078098,0.9473856008331306,2.3620774679211642e-05,0.6937340995270739,0.6935965423726038,0.00013755715447005823
8,1,0.9474092216078098,0.9478300356853517,-0.0004208140775419089,0.6937340995270739,0.696184738333538,-0.0024506388064641227
8,2,0.9474092216078098,0.9462869853836271,0.0011222362241827266,0.6937340995270739,0.6871986821354632,0.006535417391610676
8,3,0.9474092216078098,0.9477140367571655,-0.0003048151493556528,0.6937340995270739,0.6955092108498047,-0.0017751113227307824
8,4,0.9474092216078098,0.9472876885552766,0.00012153305253326252,0.6937340995270739,0.6930263437016372,0.0007077558254366956
8,5,0.9474092216078098,0.9475172568514095,-0.00010803524359970229,0.6937340995270739,0.6943632499632422,-0.0006291504361682909
8,6,0.9474092216078098,0.9476708095191956,-0.0002615879113857522,0.6937340995270739,0.6952574741505856,-0.0015233746235117085
8,7,0.9474092216078098,0.94734508306093,6.413854687981058e-05,0.6937340995270739,0.6933605844277406,0.0003735150993332548
8,8,0.9474092216078098,0.9472591357196467,0.00015008588816312063,0.6937340995270739,0.6928600643617495,0.0008740351653243605
8,9,0.9474092216078098,0.9490941625828277,-0.0016849409750179234,0.6937340995270739,0.7035464655108834,-0.009812365983809523
8,10,0.9474092216078098,0.9487168912301347,-0.0013076696223248696,0.6937340995270739,0.7013494006624892,-0.007615301135415309
8,13,0.9474092216078098,0.9456088677525691,0.0018003538552406884,0.6937340995270739,0.6832496189488766,0.010484480578197286
8,14,0.9474092216078098,0.9489627494949591,-0.001553527887149242,0.6937340995270739,0.7027811726416681,-0.009047073114594184
8,15,0.9474092216078098,0.9474602227332678,-5.100112545797231e-05,0.6937340995270739,0.6940311079778148,-0.00029700845074087656
8,16,0.9474092216078098,0.938619305358565,0.008789916249244856,0.6937340995270739,0.642545436847832,0.051188662679241825
8,17,0.9474092216078098,0.8526339474815984,0.09477527412621145,0.6937340995270739,0.1418039786916111,0.5519301208354628
8,18,0.9474092216078098,0.9473203514935177,8.887011429214997e-05,0.6937340995270739,0.6932165584978113,0.0005175410292626026
8,19,0.9474092216078098,0.9485976095600096,-0.0011883879521997764,0.6937340995270739,0.7006547559124467,-0.00692065638537287
8,20,0.9474092216078098,0.9486332892271379,-0.0012240676193280287,0.6937340995270739,0.700862538830207,-0.007128439303133116
9,0,0.9567782200857337,0.9554896295164214,0.0012885905693122979,0.7482950861314654,0.7407908931319194,0.007504192999546078
9,1,0.9567782200857337,0.9574721525606519,-0.0006939324749182241,0.7482950861314654,0.752336248114529,-0.00404116198306359
9,2,0.9567782200857337,0.9567710755781497,7.1445075839893235e-06,0.7482950861314654,0.7482534796157314,4.1606515734038396e-05
9,3,0.9567782200857337,0.9554523177730092,0.0013259023127244474,0.7482950861314654,0.7405736057092249,0.007721480422240523
9,4,0.9567782200857337,0.9562582320792256,0.0005199880065080986,0.7482950861314654,0.7452669013447581,0.0030281847867072997
9,5,0.9567782200857337,0.9568614298005549,-8.320971482123074e-05,0.7482950861314654,0.7487796634474309,-0.00048457731596540654
9,6,0.9567782200857337,0.956464987231976,0.0003132328537576168,0.7482950861314654,0.7464709537465373,0.0018241323849281788
9,7,0.9567782200857337,0.9564918234397695,0.0002863966459641931,0.7482950861314654,0.7466272361898934,0.001667849941572097
9,8,0.9567782200857337,0.9566551538285789,0.00012306625715474695,0.7482950861314654,0.7475784015868053,0.0007166845446601178
9,9,0.9567782200857337,0.9560709840973571,0.00070723598837652,0.7482950861314654,0.7441764502517737,0.0041186358796917455
9,11,0.9567782200857337,0.9567745070425657,3.7130431679299747e-06,0.7482950861314654,0.7482734629772911,2.16231541743106e-05
9,12,0.9567782200857337,0.9563814250527177,0.00039679503301592867,0.7482950861314654,0.7459843238304487,0.002310762301016789
9,14,0.9567782200857337,0.9487614068480572,0.008016813237676446,0.7482950861314654,0.7016086403281674,0.04668644580329806
9,15,0.9567782200857337,0.9566353737463089,0.00014284633942474034,0.7482950861314654,0.7474632109603675,0.0008318751710979511
9,16,0.9567782200857337,0.9557109965966573,0.0010672234890763965,0.7482950861314654,0.7420800390665531,0.006215047064912382
9,19,0.9567782200857337,0.93960742335378,0.017170796731953653,0.7482950861314654,0.6482998078008768,0.09999527833058863
9,20,0.9567782200857337,0.9563292540903143,0.0004489659954193259,0.7482950861314654,0.7456805027563458,0.002614583375119661
10,0,0.9405626389611155,0.9445443615009511,-0.0039817225398356415,0.653862569506831,0.677050395897269,-0.023187826390438038
10,1,0.9405626389611155,0.9386248210288934,0.0019378179322220301,0.653862569506831,0.6425775577213294,0.011285011785501564
10,2,0.9405626389611155,0.9401029591324599,0.0004596798286555792,0.653862569506831,0.6511855934103268,0.002676976096504191
10,3,0.9405626389611155,0.9414065334695603,-0.000843894508444798,0.653862569506831,0.6587770453794943,-0.00491447587266336
10,4,0.9405626389611155,0.940051561252373,0.00051107770874248,0.653862569506831,0.6508862744325807,0.0029762950742502348
10,5,0.9405626389611155,0.9392829160959312,0.0012797228651842962,0.653862569506831,0.6464100181728567,0.007452551333974267
10,6,0.9405626389611155,0.9394892629753536,0.0010733759857618486,0.653862569506831,0.6476116929677191,0.006250876539111827
10,7,0.9405626389611155,0.9397485196874367,0.0008141192736788039,0.653862569506831,0.6491214916968354,0.004741077809995553
10,8,0.9405626389611155,0.9394016492007952,0.0011609897603203079,0.653862569506831,0.647101468316567,0.006761101190263963
10,9,0.9405626389611155,0.9390400906395996,0.001522548321515882,0.653862569506831,0.6449959079559182,0.008866661550912758
10,10,0.9405626389611155,0.9340333800668013,0.006529258894314216,0.653862569506831,0.6158389954920952,0.03802357401473577
10,11,0.9405626389611155,0.9397744817228063,0.0007881572383091617,0.653862569506831,0.6492726833388625,0.0045898861679685155
10,12,0.9405626389611155,0.9405021711840259,6.0467777089567853e-05,0.653862569506831,0.6535104313798417,0.0003521381269893098
10,13,0.9405626389611155,0.9408700667269763,-0.00030742776586079046,0.653862569506831,0.6556528955757776,-0.0017903260689465794
10,14,0.9405626389611155,0.9412933686668172,-0.0007307297057017603,0.653862569506831,0.65811802261403,-0.004255453107198992
10,15,0.9405626389611155,0.9370162966656463,0.0035463422954691293,0.653862569506831,0.6332102089654557,0.020652360541375314
10,16,0.9405626389611155,0.9245028910412537,0.016059747919861755,0.653862569506831,0.5603375579284688,0.09352501157836213
10,17,0.9405626389611155,0.9407120549075743,-0.0001494159464587863,0.653862569506831,0.6547327032220225,-0.0008701337151915123
10,18,0.9405626389611155,0.939943107779543,0.0006195311815724303,0.653862569506831,0.6502546884106364,0.0036078810961945873
10,19,0.9405626389611155,0.9389070826764714,0.0016555562846440885,0.653862569506831,0.6442213272244115,0.009641242282419471
10,20,0.9405626389611155,0.9378226741106652,0.0027399648504502494,0.653862569506831,0.6379062017206503,0.015956367786180703
10,21,0.9405626389611155,0.9362169672281818,0.004345671732933654,0.653862569506831,0.6285552607516459,0.025307308755185054
11,0,0.9299823722164287,0.9300322638158585,-4.98915994298077e-05,0.592247681481396,0.5925382285334182,-0.00029054705202224973
11,1,0.9299823722164287,0.9318771000563468,-0.0018947278399181755,0.592247681481396,0.6032817552445984,-0.011034073763202423
11,2,0.9299823722164287,0.9301357101449849,-0.00015333792855620754,0.592247681481396,0.5931406551205329,-0.0008929736391369847
11,3,0.9299823722164287,0.9302666535536501,-0.0002842813372214703,0.592247681481396,0.5939032127816268,-0.0016555313002308836
11,4,0.9299823722164287,0.9303047016229319,-0.00032232940650323005,0.592247681481396,0.5941247882470618,-0.0018771067656658813
11,5,0.9299823722164287,0.9349827107872696,-0.005000338570840923,0.592247681481396,0.6213674861674494,-0.029119804686053463
11,6,0.9299823722164287,0.9305382780058258,-0.0005559057893971264,0.592247681481396,0.5954850358688546,-0.0032373543874586463
11,7,0.9299823722164287,0.9309329268482973,-0.0009505546318686608,0.592247681481396,0.5977832996863015,-0.005535618204905557
11,8,0.9299823722164287,0.929942720636819,3.9651579609611964e-05,0.592247681481396,0.5920167678667743,0.00023091361462168614
11,9,0.9299823722164287,0.9314162107977924,-0.0014338385813637,0.592247681481396,0.600597735952531,-0.008350054471135016
11,10,0.9299823722164287,0.9129302796821035,0.01705209253432516,0.592247681481396,0.49294368495130647,0.09930399653008948
11,11,0.9299823722164287,0.9359738476969071,-0.005991475480478403,0.592247681481396,0.6271394379696907,-0.03489175648829479
11,12,0.9299823722164287,0.9311644854429078,-0.0011821132264790979,0.592247681481396,0.5991317965836425,-0.006884115102246513
11,13,0.9299823722164287,0.9308023942423549,-0.000820022025926237,0.592247681481396,0.5970231343622232,-0.004775452880827258
11,14,0.9299823722164287,0.9153427963943932,0.014639575822035455,0.592247681481396,0.5069931366971112,0.08525454478428474
11,15,0.9299823722164287,0.9318516857427569,-0.0018693135263282423,0.592247681481396,0.6031337532968335,-0.010886071815437548
12,0,0.9614422658647335,0.9625323219427918,-0.0010900560780583435,0.775456467347387,0.781804481514869,-0.006348014167481986
12,1,0.9614422658647335,0.9602341368007061,0.0012081290640273412,0.775456467347387,0.7684208472825432,0.007035620064843817
12,2,0.9614422658647335,0.960994509676826,0.0004477561879074887,0.775456467347387,0.7728489293668849,0.0026075379805021726
12,3,0.9614422658647335,0.9612705799642723,0.00017168590046112708,0.775456467347387,0.7744566430719008,0.000999824275486283
12,4,0.9614422658647335,0.961332086209422,0.00011017965531145979,0.775456467347387,0.7748148287867992,0.0006416385605878538
12,5,0.9614422658647335,0.961554715646805,-0.0001124497820714776,0.775456467347387,0.7761113261423507,-0.0006548587949636309
12,6,0.9614422658647335,0.9613013380726769,0.00014092779205654438,0.775456467347387,0.7746357649646616,0.0008207023827254689
12,7,0.9614422658647335,0.9612744970071128,0.00016776885762070926,0.775456467347387,0.774479454231754,0.0009770131156330297
12,8,0.9614422658647335,0.9609642200008741,0.00047804586385935544,0.775456467347387,0.7726725354217097,0.0027839319256773853
12,9,0.9614422658647335,0.960535698891115,0.0009065669736184612,0.775456467347387,0.7701770141998462,0.005279453147540858
12,10,0.9614422658647335,0.9607452615879257,0.0006970042768077445,0.775456467347387,0.7713974165214402,0.004059050825946819
12,11,0.9614422658647335,0.9613504522621709,9.181360256260707e-05,0.775456467347387,0.7749217847181473,0.0005346826292397244
12,16,0.9614422658647335,0.9623354207268392,-0.0008931548621057273,0.775456467347387,0.7806578141702971,-0.005201346822910069
12,17,0.9614422658647335,0.9602381417879163,0.0012041240768171368,0.775456467347387,0.768444170592291,0.00701229675509607
12,18,0.9614422658647335,0.9592918018554065,0.0021504640093269467,0.775456467347387,0.7629330969697974,0.01252337037758966
12,19,0.9614422658647335,0.9611739023735022,0.00026836349123127157,0.775456467347387,0.7738936346833964,0.0015628326639905987
12,20,0.9614422658647335,0.9602551416201487,0.0011871242445847807,0.775456467347387,0.7685431702474721,0.00691329709991495
13,0,0.9462916089468602,0.9423543347956773,0.003937274151182835,0.6872256077638768,0.6642966295249872,0.022928978238889508
13,1,0.9462916089468602,0.9447332565173161,0.001558352429544052,0.6872256077638768,0.6781504386053355,0.00907516915854123
13,2,0.9462916089468602,0.9439167900074481,0.002374818939412049,0.6872256077638768,0.6733956915090681,0.013829916254808672
13,3,0.9462916089468602,0.9451896083671025,0.0011020005797576227,0.6872256077638768,0.6808080339952544,0.006417573768622398
13,4,0.9462916089468602,0.9451707579094917,0.0011208510373684755,0.6872256077638768,0.6806982570999314,0.006527350663945386
