Loading weights:   0%|          | 0/253 [00:00<?, ?it/s]Loading weights: 100%|██████████| 253/253 [00:00<00:00, 76046.93it/s]
[transformers] [1mQwen2ForCausalLM LOAD REPORT[0m from: /Users/mbp_qasim/.cache/huggingface/hub/models--kitft--nla-qwen2.5-7b-L20-ar/snapshots/e2c9e57eac213d37a31612087f645ab6332c1bb6
Key               | Status  | 
------------------+---------+-
model.norm.weight | MISSING | 
lm_head.weight    | MISSING | 
[21:12:54 rss=11.0G] pilot 7 claim 11: cos 0.8890 -> 0.8780  drop_rel 3.00pp
[21:12:55 rss=11.0G] pilot 7 claim 13: cos 0.8890 -> 0.8903  drop_rel -0.35pp
[21:12:55 rss=11.0G] pilot 7 claim 14: cos 0.8890 -> 0.8887  drop_rel 0.09pp
[21:12:55 rss=11.0G] pilot 7 claim 15: cos 0.8890 -> 0.8886  drop_rel 0.12pp
[21:12:56 rss=11.0G] pilot 7 claim 16: cos 0.8890 -> 0.8887  drop_rel 0.10pp
[21:12:56 rss=11.0G] pilot 8 claim 2: cos 0.8957 -> 0.8953  drop_rel 0.11pp
[21:12:56 rss=11.0G] pilot 8 claim 6: cos 0.8957 -> 0.8940  drop_rel 0.45pp
[21:12:56 rss=11.0G] pilot 8 claim 7: cos 0.8957 -> 0.8972  drop_rel -0.42pp
[21:12:57 rss=11.0G] pilot 8 claim 8: cos 0.8957 -> 0.8961  drop_rel -0.12pp
[21:12:57 rss=11.0G] pilot 8 claim 9: cos 0.8957 -> 0.8966  drop_rel -0.25pp
[21:12:57 rss=11.0G] pilot 8 claim 12: cos 0.8957 -> 0.8925  drop_rel 0.85pp
[21:12:58 rss=11.0G] pilot 8 claim 14: cos 0.8957 -> 0.8945  drop_rel 0.33pp
[21:12:58 rss=11.0G] pilot 8 claim 16: cos 0.8957 -> 0.8875  drop_rel 2.22pp
[21:12:58 rss=11.0G] pilot 8 claim 18: cos 0.8957 -> 0.8793  drop_rel 4.46pp
[21:12:58 rss=11.0G] pilot 8 claim 19: cos 0.8957 -> 0.8959  drop_rel -0.07pp
[21:12:59 rss=11.0G] pilot 8 claim 20: cos 0.8957 -> 0.8960  drop_rel -0.10pp
[21:12:59 rss=11.0G] pilot 8 claim 21: cos 0.8957 -> 0.8962  drop_rel -0.15pp
[21:12:59 rss=11.0G] pilot 8 claim 22: cos 0.8957 -> 0.8900  drop_rel 1.54pp
[21:13:00 rss=11.0G] pilot 9 claim 0: cos 0.8796 -> 0.8824  drop_rel -0.77pp
[21:13:00 rss=11.0G] pilot 9 claim 4: cos 0.8796 -> 0.8773  drop_rel 0.63pp
[21:13:00 rss=11.0G] pilot 9 claim 12: cos 0.8796 -> 0.8793  drop_rel 0.10pp
[21:13:00 rss=11.0G] pilot 9 claim 15: cos 0.8796 -> 0.8621  drop_rel 4.79pp
[21:13:01 rss=11.0G] pilot 9 claim 16: cos 0.8796 -> 0.8783  drop_rel 0.35pp
[21:13:01 rss=11.0G] pilot 9 claim 17: cos 0.8796 -> 0.8709  drop_rel 2.37pp
[21:13:01 rss=11.0G] pilot 9 claim 18: cos 0.8796 -> 0.8831  drop_rel -0.95pp
[21:13:01 rss=11.0G] pilot 9 claim 21: cos 0.8796 -> 0.8699  drop_rel 2.66pp
[21:13:02 rss=11.0G] pilot 10 claim 10: cos 0.8765 -> 0.8326  drop_rel 11.96pp
[21:13:02 rss=11.0G] pilot 10 claim 11: cos 0.8765 -> 0.8765  drop_rel 0.00pp
[21:13:02 rss=11.0G] pilot 10 claim 14: cos 0.8765 -> 0.8585  drop_rel 4.90pp
[21:13:03 rss=11.0G] pilot 11 claim 11: cos 0.8995 -> 0.9033  drop_rel -1.05pp
[21:13:03 rss=11.0G] pilot 11 claim 12: cos 0.8995 -> 0.8982  drop_rel 0.34pp
[21:13:03 rss=11.0G] pilot 11 claim 15: cos 0.8995 -> 0.8989  drop_rel 0.16pp
[21:13:03 rss=11.0G] pilot 11 claim 16: cos 0.8995 -> 0.8870  drop_rel 3.39pp
[21:13:04 rss=11.0G] pilot 12 claim 9: cos 0.9334 -> 0.9267  drop_rel 1.82pp
[21:13:04 rss=11.0G] pilot 12 claim 10: cos 0.9334 -> 0.9331  drop_rel 0.07pp
[21:13:04 rss=11.0G] pilot 12 claim 13: cos 0.9334 -> 0.9221  drop_rel 3.07pp
[21:13:04 rss=11.0G] pilot 13 claim 11: cos 0.8869 -> 0.8572  drop_rel 8.10pp
[21:13:05 rss=11.0G] pilot 13 claim 12: cos 0.8869 -> 0.8866  drop_rel 0.08pp
[21:13:05 rss=11.0G] pilot 13 claim 14: cos 0.8869 -> 0.8875  drop_rel -0.16pp
[21:13:05 rss=11.0G] pilot 13 claim 16: cos 0.8869 -> 0.8905  drop_rel -0.98pp
[21:13:06 rss=11.0G] pilot 14 claim 12: cos 0.7410 -> 0.7428  drop_rel -0.50pp
[21:13:06 rss=11.0G] pilot 14 claim 13: cos 0.7410 -> 0.7393  drop_rel 0.48pp
[21:13:06 rss=11.0G] pilot 15 claim 13: cos 0.8702 -> 0.8639  drop_rel 1.72pp
[21:13:06 rss=11.0G] pilot 15 claim 14: cos 0.8702 -> 0.8713  drop_rel -0.30pp
[21:13:07 rss=11.0G] pilot 15 claim 15: cos 0.8702 -> 0.8673  drop_rel 0.79pp
[21:13:07 rss=11.0G] pilot 16 claim 14: cos 0.8688 -> 0.8497  drop_rel 5.23pp
[21:13:07 rss=11.0G] pilot 16 claim 15: cos 0.8688 -> 0.8678  drop_rel 0.29pp
[21:13:08 rss=11.0G] pilot 16 claim 16: cos 0.8688 -> 0.8642  drop_rel 1.26pp
[21:13:08 rss=11.0G] pilot 17 claim 17: cos 0.9317 -> 0.9260  drop_rel 1.55pp
[21:13:08 rss=11.0G] pilot 17 claim 18: cos 0.9317 -> 0.9279  drop_rel 1.03pp
[21:13:08 rss=11.0G] pilot 18 claim 9: cos 0.8869 -> 0.8751  drop_rel 3.21pp
[21:13:09 rss=11.0G] pilot 18 claim 10: cos 0.8869 -> 0.8862  drop_rel 0.19pp
[21:13:09 rss=11.0G] pilot 18 claim 11: cos 0.8869 -> 0.8806  drop_rel 1.72pp
[21:13:09 rss=11.0G] pilot 19 claim 14: cos 0.8496 -> 0.8513  drop_rel -0.45pp
[21:13:10 rss=11.0G] pilot 19 claim 15: cos 0.8496 -> 0.8498  drop_rel -0.06pp
[21:13:10 rss=11.0G] pilot 19 claim 16: cos 0.8496 -> 0.8028  drop_rel 12.76pp
[21:13:10 rss=11.0G] pilot 20 claim 9: cos 0.9080 -> 0.8836  drop_rel 6.63pp
[21:13:10 rss=11.0G] pilot 20 claim 10: cos 0.9080 -> 0.9076  drop_rel 0.10pp
[21:13:11 rss=11.0G] pilot 20 claim 11: cos 0.9080 -> 0.9076  drop_rel 0.10pp
[21:13:11 rss=11.0G] pilot 21 claim 12: cos 0.9052 -> 0.8795  drop_rel 7.01pp
[21:13:11 rss=11.0G] pilot 21 claim 13: cos 0.9052 -> 0.9053  drop_rel -0.03pp
[21:13:11 rss=11.0G] pilot 21 claim 14: cos 0.9052 -> 0.9061  drop_rel -0.26pp
[21:13:12 rss=11.0G] pilot 22 claim 10: cos 0.7622 -> 0.7261  drop_rel 9.86pp
[21:13:12 rss=11.0G] pilot 22 claim 11: cos 0.7622 -> 0.7627  drop_rel -0.12pp
[21:13:12 rss=11.0G] pilot 22 claim 12: cos 0.7622 -> 0.7561  drop_rel 1.69pp
[21:13:12 rss=11.0G] pilot 23 claim 10: cos 0.9107 -> 0.9059  drop_rel 1.29pp
[21:13:13 rss=11.0G] pilot 23 claim 11: cos 0.9107 -> 0.9103  drop_rel 0.11pp
[21:13:13 rss=11.0G] pilot 23 claim 12: cos 0.9107 -> 0.9079  drop_rel 0.75pp
[21:13:13 rss=11.0G] pilot 24 claim 12: cos 0.9050 -> 0.9097  drop_rel -1.28pp
[21:13:13 rss=11.0G] pilot 24 claim 13: cos 0.9050 -> 0.8785  drop_rel 7.23pp
[free] RSS 11306 MiB -> 932 MiB (released 10374 MiB)
04 DONE 134 claims; D_local 0.6208
