row,stim_idx,claim_idx,edit_type,edit_ok,cos_z,cos_z_joined,cos_rest,Δ_z,cos_z_edit,Δ_z_edit,error
142,41,5,corrupt,False,0.8451522502372644,0.7969128731028461,0.788859355987691,-0.0562928942495734,,,
142,41,5,paraphrase,False,0.8451522502372644,0.7969128731028461,0.788859355987691,-0.0562928942495734,,,
142,41,5,corrupt_det,True,0.8451522502372644,0.7969128731028461,0.788859355987691,-0.0562928942495734,0.7962642464874671,-0.007404890499776107,
142,41,5,offtopic,True,0.8451522502372644,0.7969128731028461,0.788859355987691,-0.0562928942495734,0.5653962328884906,0.22346312309920036,
143,41,6,corrupt,True,0.8451522502372644,0.7969128731028461,0.7781849679709664,-0.066967282266298,0.795508329607972,-0.017323361637005652,
143,41,6,paraphrase,True,0.8451522502372644,0.7969128731028461,0.7781849679709664,-0.066967282266298,0.7889921799176863,-0.010807211946719963,
143,41,6,corrupt_det,True,0.8451522502372644,0.7969128731028461,0.7781849679709664,-0.066967282266298,0.7912164701509924,-0.013031502180026022,
143,41,6,offtopic,True,0.8451522502372644,0.7969128731028461,0.7781849679709664,-0.066967282266298,0.5342614196242294,0.24392354834673702,
144,42,0,corrupt,True,0.9022261455224688,0.9014924920975325,0.878287042088041,-0.0239391034344277,0.902951302306819,-0.02466426021877799,
144,42,0,paraphrase,True,0.9022261455224688,0.9014924920975325,0.878287042088041,-0.0239391034344277,0.8985270745319539,-0.020240032443912925,
144,42,0,corrupt_det,True,0.9022261455224688,0.9014924920975325,0.878287042088041,-0.0239391034344277,0.90222351794698,-0.023936475858938988,
144,42,0,offtopic,True,0.9022261455224688,0.9014924920975325,0.878287042088041,-0.0239391034344277,0.8652046094151645,0.013082432672876454,
145,42,1,corrupt,True,0.9022261455224688,0.9014924920975325,0.8911576863877866,-0.0110684591346821,0.9017243367231941,-0.01056665033540749,
145,42,1,paraphrase,True,0.9022261455224688,0.9014924920975325,0.8911576863877866,-0.0110684591346821,0.9010092486837032,-0.00985156229591666,
145,42,1,corrupt_det,True,0.9022261455224688,0.9014924920975325,0.8911576863877866,-0.0110684591346821,0.9019716259065129,-0.010813939518726334,
145,42,1,offtopic,True,0.9022261455224688,0.9014924920975325,0.8911576863877866,-0.0110684591346821,0.8912633174766075,-0.00010563108882089,
146,42,2,corrupt,True,0.9022261455224688,0.9014924920975325,0.677781312439451,-0.2244448330830177,0.8993924146013997,-0.2216111021619488,
146,42,2,paraphrase,True,0.9022261455224688,0.9014924920975325,0.677781312439451,-0.2244448330830177,0.9002441540768011,-0.2224628416373502,
146,42,2,corrupt_det,False,0.9022261455224688,0.9014924920975325,0.677781312439451,-0.2244448330830177,,,
146,42,2,offtopic,True,0.9022261455224688,0.9014924920975325,0.677781312439451,-0.2244448330830177,0.3975775024306975,0.28020381000875344,
147,43,0,corrupt,True,0.8973881994501998,0.896097097059039,0.886862276594404,-0.0105259228557957,0.895702551031168,-0.00884027443676405,
147,43,0,paraphrase,True,0.8973881994501998,0.896097097059039,0.886862276594404,-0.0105259228557957,0.8917436788677453,-0.004881402273341329,
147,43,0,corrupt_det,True,0.8973881994501998,0.896097097059039,0.886862276594404,-0.0105259228557957,0.8949164139262321,-0.008054137331828137,
147,43,0,offtopic,True,0.8973881994501998,0.896097097059039,0.886862276594404,-0.0105259228557957,0.883382716525699,0.003479560068704979,
148,43,1,corrupt,True,0.8973881994501998,0.896097097059039,0.8909973479174599,-0.0063908515327398,0.8963447278901061,-0.005347379972646227,
148,43,1,paraphrase,True,0.8973881994501998,0.896097097059039,0.8909973479174599,-0.0063908515327398,0.8972070390377067,-0.00620969112024683,
148,43,1,corrupt_det,True,0.8973881994501998,0.896097097059039,0.8909973479174599,-0.0063908515327398,0.8957599124601927,-0.004762564542732828,
148,43,1,offtopic,True,0.8973881994501998,0.896097097059039,0.8909973479174599,-0.0063908515327398,0.8557771504625828,0.035220197454877034,
149,43,2,corrupt,True,0.8973881994501998,0.896097097059039,0.8285575815426198,-0.0688306179075799,0.8916721181532689,-0.06311453661064903,
149,43,2,paraphrase,True,0.8973881994501998,0.896097097059039,0.8285575815426198,-0.0688306179075799,0.8973857764669663,-0.06882819492434644,
149,43,2,corrupt_det,False,0.8973881994501998,0.896097097059039,0.8285575815426198,-0.0688306179075799,,,
149,43,2,offtopic,True,0.8973881994501998,0.896097097059039,0.8285575815426198,-0.0688306179075799,0.6827127118109094,0.1458448697317104,
150,44,0,corrupt,True,0.8839904725358461,0.8826682698749275,0.8762045387134452,-0.0077859338224008,0.8867676465024186,-0.010563107788973403,
150,44,0,paraphrase,True,0.8839904725358461,0.8826682698749275,0.8762045387134452,-0.0077859338224008,0.8719488901612666,0.004255648552178526,
150,44,0,corrupt_det,False,0.8839904725358461,0.8826682698749275,0.8762045387134452,-0.0077859338224008,,,
150,44,0,offtopic,True,0.8839904725358461,0.8826682698749275,0.8762045387134452,-0.0077859338224008,0.8727254230921475,0.003479115621297657,
151,44,1,corrupt,True,0.8839904725358461,0.8826682698749275,0.8570945950172939,-0.0268958775185521,0.8826838733082889,-0.025589278290995,
151,44,1,paraphrase,True,0.8839904725358461,0.8826682698749275,0.8570945950172939,-0.0268958775185521,0.877870046761426,-0.02077545174413209,
151,44,1,corrupt_det,True,0.8839904725358461,0.8826682698749275,0.8570945950172939,-0.0268958775185521,0.8826682698749275,-0.02557367485763362,
151,44,1,offtopic,True,0.8839904725358461,0.8826682698749275,0.8570945950172939,-0.0268958775185521,0.8611422673102225,-0.0040476722929285724,
152,44,2,corrupt,True,0.8839904725358461,0.8826682698749275,0.8084780709046222,-0.0755124016312238,0.876398777295174,-0.06792070639055181,
152,44,2,paraphrase,True,0.8839904725358461,0.8826682698749275,0.8084780709046222,-0.0755124016312238,0.882039210630112,-0.07356113972548983,
152,44,2,corrupt_det,True,0.8839904725358461,0.8826682698749275,0.8084780709046222,-0.0755124016312238,0.8830960079265412,-0.07461793702191899,
152,44,2,offtopic,True,0.8839904725358461,0.8826682698749275,0.8084780709046222,-0.0755124016312238,0.4687179797492106,0.3397600911554116,
153,45,0,corrupt,True,0.8848661629056508,0.88442210846756,0.8806222332708556,-0.0042439296347951,0.8831727739411769,-0.002550540670321233,
153,45,0,paraphrase,True,0.8848661629056508,0.88442210846756,0.8806222332708556,-0.0042439296347951,0.883748267953011,-0.003126034682155332,
153,45,0,corrupt_det,False,0.8848661629056508,0.88442210846756,0.8806222332708556,-0.0042439296347951,,,
153,45,0,offtopic,True,0.8848661629056508,0.88442210846756,0.8806222332708556,-0.0042439296347951,0.87207020063875,0.008552032632105688,
154,45,1,corrupt,True,0.8848661629056508,0.88442210846756,0.8474296995121239,-0.0374364633935269,0.88703283683048,-0.039603137318356074,
154,45,1,paraphrase,True,0.8848661629056508,0.88442210846756,0.8474296995121239,-0.0374364633935269,0.8674191360404061,-0.019989436528282223,
154,45,1,corrupt_det,True,0.8848661629056508,0.88442210846756,0.8474296995121239,-0.0374364633935269,0.8817924135952906,-0.03436271408316671,
154,45,1,offtopic,True,0.8848661629056508,0.88442210846756,0.8474296995121239,-0.0374364633935269,0.7847697440214344,0.06265995549068948,
155,45,2,corrupt,True,0.8848661629056508,0.88442210846756,0.7968647358419921,-0.0880014270636586,0.875023247246852,-0.07815851140485985,
155,45,2,paraphrase,True,0.8848661629056508,0.88442210846756,0.7968647358419921,-0.0880014270636586,0.8819329765224504,-0.08506824068045826,
155,45,2,corrupt_det,True,0.8848661629056508,0.88442210846756,0.7968647358419921,-0.0880014270636586,0.8803415078819812,-0.08347677203998904,
155,45,2,offtopic,True,0.8848661629056508,0.88442210846756,0.7968647358419921,-0.0880014270636586,0.56382240605881,0.23304232978318218,
156,46,0,corrupt,True,0.9126302376390062,0.9145832276829355,0.8997614561919662,-0.0128687814470399,0.9067259846981892,-0.006964528506222978,
156,46,0,paraphrase,True,0.9126302376390062,0.9145832276829355,0.8997614561919662,-0.0128687814470399,0.9049814410769127,-0.00521998488494646,
156,46,0,corrupt_det,True,0.9126302376390062,0.9145832276829355,0.8997614561919662,-0.0128687814470399,0.9092968282724535,-0.00953537208048727,
156,46,0,offtopic,True,0.9126302376390062,0.9145832276829355,0.8997614561919662,-0.0128687814470399,0.9030656852593824,-0.00330422906741612,
157,46,1,corrupt,True,0.9126302376390062,0.9145832276829355,0.9032939785228055,-0.0093362591162007,0.9141895353511772,-0.010895556828371733,
157,46,1,paraphrase,True,0.9126302376390062,0.9145832276829355,0.9032939785228055,-0.0093362591162007,0.9117239658752736,-0.008429987352468138,
157,46,1,corrupt_det,True,0.9126302376390062,0.9145832276829355,0.9032939785228055,-0.0093362591162007,0.9138528081869036,-0.010558829664098157,
157,46,1,offtopic,True,0.9126302376390062,0.9145832276829355,0.9032939785228055,-0.0093362591162007,0.8743648919793828,0.028929086543422633,
158,46,2,corrupt,True,0.9126302376390062,0.9145832276829355,0.9087539244449584,-0.0038763131940477,0.9133167821014017,-0.004562857656443264,
158,46,2,paraphrase,True,0.9126302376390062,0.9145832276829355,0.9087539244449584,-0.0038763131940477,0.913234829810306,-0.0044809053653476205,
158,46,2,corrupt_det,True,0.9126302376390062,0.9145832276829355,0.9087539244449584,-0.0038763131940477,0.9135021312182624,-0.004748206773304009,
158,46,2,offtopic,True,0.9126302376390062,0.9145832276829355,0.9087539244449584,-0.0038763131940477,0.8790762463655689,0.02967767807938948,
159,46,3,corrupt,True,0.9126302376390062,0.9145832276829355,0.697910603538792,-0.2147196341002142,0.9166861548991266,-0.21877555136033466,
159,46,3,paraphrase,True,0.9126302376390062,0.9145832276829355,0.697910603538792,-0.2147196341002142,0.9116325407085071,-0.2137219371697151,
159,46,3,corrupt_det,True,0.9126302376390062,0.9145832276829355,0.697910603538792,-0.2147196341002142,0.9082741553302025,-0.21036355179141053,
159,46,3,offtopic,True,0.9126302376390062,0.9145832276829355,0.697910603538792,-0.2147196341002142,0.7164070087556269,-0.018496405216834932,
160,47,0,corrupt,False,0.8929812449451633,0.8931650416796295,0.8909039684044239,-0.0020772765407394,,,
160,47,0,paraphrase,False,0.8929812449451633,0.8931650416796295,0.8909039684044239,-0.0020772765407394,,,
160,47,0,corrupt_det,True,0.8929812449451633,0.8931650416796295,0.8909039684044239,-0.0020772765407394,0.8937791334119574,-0.0028751650075334867,
160,47,0,offtopic,True,0.8929812449451633,0.8931650416796295,0.8909039684044239,-0.0020772765407394,0.8808502511384593,0.010053717265964601,
161,47,1,corrupt,True,0.8929812449451633,0.8931650416796295,0.8803791746000731,-0.0126020703450902,0.8933434599352338,-0.012964285335160697,
161,47,1,paraphrase,True,0.8929812449451633,0.8931650416796295,0.8803791746000731,-0.0126020703450902,0.8874149444314138,-0.007035769831340688,
161,47,1,corrupt_det,True,0.8929812449451633,0.8931650416796295,0.8803791746000731,-0.0126020703450902,0.8938593794124952,-0.01348020481242207,
161,47,1,offtopic,True,0.8929812449451633,0.8931650416796295,0.8803791746000731,-0.0126020703450902,0.8123091294201928,0.06807004517988025,
162,47,2,corrupt,True,0.8929812449451633,0.8931650416796295,0.8664496232353491,-0.0265316217098141,0.8920135965756081,-0.02556397334025895,
162,47,2,paraphrase,True,0.8929812449451633,0.8931650416796295,0.8664496232353491,-0.0265316217098141,0.8814431922156556,-0.01499356898030646,
162,47,2,corrupt_det,True,0.8929812449451633,0.8931650416796295,0.8664496232353491,-0.0265316217098141,0.8839998500507258,-0.017550226815376657,
162,47,2,offtopic,True,0.8929812449451633,0.8931650416796295,0.8664496232353491,-0.0265316217098141,0.5689565975692126,0.29749302566613656,
163,48,0,corrupt,True,0.8996911309373561,0.9005737687308702,0.8964249747263039,-0.0032661562110521,0.9002682316729917,-0.0038432569466878563,
163,48,0,paraphrase,True,0.8996911309373561,0.9005737687308702,0.8964249747263039,-0.0032661562110521,0.9050833970619007,-0.008658422335596772,
163,48,0,corrupt_det,True,0.8996911309373561,0.9005737687308702,0.8964249747263039,-0.0032661562110521,0.893746663555063,0.0026783111712408436,
163,48,0,offtopic,True,0.8996911309373561,0.9005737687308702,0.8964249747263039,-0.0032661562110521,0.9026898620058366,-0.0062648872795326715,
164,48,1,corrupt,True,0.8996911309373561,0.9005737687308702,0.9003053633122113,0.0006142323748552,0.899597271296961,0.00070809201525035,
164,48,1,paraphrase,True,0.8996911309373561,0.9005737687308702,0.9003053633122113,0.0006142323748552,0.8931724077866482,0.007132955525563145,
164,48,1,corrupt_det,True,0.8996911309373561,0.9005737687308702,0.9003053633122113,0.0006142323748552,0.9026424907302997,-0.002337127418088336,
164,48,1,offtopic,True,0.8996911309373561,0.9005737687308702,0.9003053633122113,0.0006142323748552,0.8203604747470032,0.0799448885652081,
165,48,2,corrupt,True,0.8996911309373561,0.9005737687308702,0.896165333175071,-0.0035257977622851,0.9013959603909076,-0.0052306272158366696,
165,48,2,paraphrase,True,0.8996911309373561,0.9005737687308702,0.896165333175071,-0.0035257977622851,0.8997132446443946,-0.00354791146932365,
165,48,2,corrupt_det,True,0.8996911309373561,0.9005737687308702,0.896165333175071,-0.0035257977622851,0.8977662785809402,-0.0016009454058691919,
165,48,2,offtopic,True,0.8996911309373561,0.9005737687308702,0.896165333175071,-0.0035257977622851,0.8679284109008993,0.028236922274171627,
166,48,3,corrupt,True,0.8996911309373561,0.9005737687308702,0.813364772016059,-0.0863263589212971,0.901499249164323,-0.08813447714826406,
166,48,3,paraphrase,True,0.8996911309373561,0.9005737687308702,0.813364772016059,-0.0863263589212971,0.9003931894545792,-0.0870284174385203,
166,48,3,corrupt_det,True,0.8996911309373561,0.9005737687308702,0.813364772016059,-0.0863263589212971,0.8963491821968369,-0.08298441018077796,
166,48,3,offtopic,True,0.8996911309373561,0.9005737687308702,0.813364772016059,-0.0863263589212971,0.8099328057839275,0.003431966232131489,
167,49,0,corrupt,True,0.8391334933586021,0.8350255624249207,0.8851288614417819,0.0459953680831798,0.8337975442510539,0.05133131719072803,
167,49,0,paraphrase,True,0.8391334933586021,0.8350255624249207,0.8851288614417819,0.0459953680831798,0.8480154476833421,0.037113413758439795,
167,49,0,corrupt_det,True,0.8391334933586021,0.8350255624249207,0.8851288614417819,0.0459953680831798,0.8348090432591971,0.0503198181825848,
167,49,0,offtopic,True,0.8391334933586021,0.8350255624249207,0.8851288614417819,0.0459953680831798,0.8622958937008219,0.022832967740959997,
168,49,1,corrupt,True,0.8391334933586021,0.8350255624249207,0.7992929324718827,-0.0398405608867193,0.8279309014532646,-0.028637968981381934,
168,49,1,paraphrase,True,0.8391334933586021,0.8350255624249207,0.7992929324718827,-0.0398405608867193,0.8703464671328249,-0.07105353466094222,
168,49,1,corrupt_det,True,0.8391334933586021,0.8350255624249207,0.7992929324718827,-0.0398405608867193,0.8340014444966615,-0.03470851202477876,
168,49,1,offtopic,True,0.8391334933586021,0.8350255624249207,0.7992929324718827,-0.0398405608867193,0.7849749923984558,0.014317940073426905,
169,49,2,corrupt,True,0.8391334933586021,0.8350255624249207,0.7312386053586544,-0.1078948879999477,0.8268430910644123,-0.09560448570575797,
169,49,2,paraphrase,True,0.8391334933586021,0.8350255624249207,0.7312386053586544,-0.1078948879999477,0.8355202659843686,-0.1042816606257142,
169,49,2,corrupt_det,True,0.8391334933586021,0.8350255624249207,0.7312386053586544,-0.1078948879999477,0.8324854976979325,-0.10124689233927808,
169,49,2,offtopic,True,0.8391334933586021,0.8350255624249207,0.7312386053586544,-0.1078948879999477,0.5632920395288834,0.16794656582977097,
170,50,0,corrupt,True,0.8940764736951006,0.8957148195836993,0.8845270674669381,-0.0095494062281624,0.8928920244348859,-0.008364956967947812,
170,50,0,paraphrase,True,0.8940764736951006,0.8957148195836993,0.8845270674669381,-0.0095494062281624,0.8886875901524353,-0.004160522685497159,
170,50,0,corrupt_det,True,0.8940764736951006,0.8957148195836993,0.8845270674669381,-0.0095494062281624,0.8937017434283766,-0.009174675961438505,
170,50,0,offtopic,True,0.8940764736951006,0.8957148195836993,0.8845270674669381,-0.0095494062281624,0.866994491115517,0.017532576351421136,
171,50,1,corrupt,True,0.8940764736951006,0.8957148195836993,0.8832868353521359,-0.0107896383429646,0.8926078735114757,-0.009321038159339823,
171,50,1,paraphrase,True,0.8940764736951006,0.8957148195836993,0.8832868353521359,-0.0107896383429646,0.8874598948715642,-0.004173059519428257,
171,50,1,corrupt_det,True,0.8940764736951006,0.8957148195836993,0.8832868353521359,-0.0107896383429646,0.8916942940948384,-0.008407458742702434,
171,50,1,offtopic,True,0.8940764736951006,0.8957148195836993,0.8832868353521359,-0.0107896383429646,0.8357539796381623,0.04753285571397359,
172,50,2,corrupt,True,0.8940764736951006,0.8957148195836993,0.6547891936606359,-0.2392872800344646,0.8948150269029841,-0.24002583324234816,
172,50,2,paraphrase,True,0.8940764736951006,0.8957148195836993,0.6547891936606359,-0.2392872800344646,0.8857134339490161,-0.2309242402883802,
172,50,2,corrupt_det,True,0.8940764736951006,0.8957148195836993,0.6547891936606359,-0.2392872800344646,0.8612466971632452,-0.20645750350260927,
172,50,2,offtopic,True,0.8940764736951006,0.8957148195836993,0.6547891936606359,-0.2392872800344646,0.47141334516061845,0.18337584850001748,
173,51,0,corrupt,True,0.8991241584243834,0.8965087796548566,0.8945528956689552,-0.0045712627554281,0.8957096299722361,-0.001156734303280893,
173,51,0,paraphrase,True,0.8991241584243834,0.8965087796548566,0.8945528956689552,-0.0045712627554281,0.9005134211922916,-0.0059605255233363685,
173,51,0,corrupt_det,False,0.8991241584243834,0.8965087796548566,0.8945528956689552,-0.0045712627554281,,,
173,51,0,offtopic,True,0.8991241584243834,0.8965087796548566,0.8945528956689552,-0.0045712627554281,0.8463921073276789,0.04816078834127635,
174,51,1,corrupt,True,0.8991241584243834,0.8965087796548566,0.8982505053719834,-0.0008736530524,0.897133855320891,0.001116650051092405,
174,51,1,paraphrase,True,0.8991241584243834,0.8965087796548566,0.8982505053719834,-0.0008736530524,0.900867214010932,-0.002616708638948584,
174,51,1,corrupt_det,True,0.8991241584243834,0.8965087796548566,0.8982505053719834,-0.0008736530524,0.8967018202351059,0.001548685136877448,
174,51,1,offtopic,True,0.8991241584243834,0.8965087796548566,0.8982505053719834,-0.0008736530524,0.8916000348235776,0.006650470548405729,
175,51,2,corrupt,True,0.8991241584243834,0.8965087796548566,0.8677960820137348,-0.0313280764106486,0.896042086839336,-0.028246004825601134,
175,51,2,paraphrase,True,0.8991241584243834,0.8965087796548566,0.8677960820137348,-0.0313280764106486,0.8917108490132949,-0.023914766999560078,
175,51,2,corrupt_det,True,0.8991241584243834,0.8965087796548566,0.8677960820137348,-0.0313280764106486,0.8823739169587883,-0.014577834945053492,
175,51,2,offtopic,True,0.8991241584243834,0.8965087796548566,0.8677960820137348,-0.0313280764106486,0.8554247537712254,0.012371328242509416,
176,51,3,corrupt,False,0.8991241584243834,0.8965087796548566,0.8934241953460035,-0.0056999630783799,,,
176,51,3,paraphrase,False,0.8991241584243834,0.8965087796548566,0.8934241953460035,-0.0056999630783799,,,
176,51,3,corrupt_det,True,0.8991241584243834,0.8965087796548566,0.8934241953460035,-0.0056999630783799,0.8955715935603015,-0.002147398214297991,
176,51,3,offtopic,True,0.8991241584243834,0.8965087796548566,0.8934241953460035,-0.0056999630783799,0.8888447470817491,0.004579448264254382,
177,52,0,corrupt,True,0.8549496520398193,0.849817134374637,0.8486448229268663,-0.006304829112953,0.8494837193334366,-0.0008388964065703108,
177,52,0,paraphrase,True,0.8549496520398193,0.849817134374637,0.8486448229268663,-0.006304829112953,0.8452134551327402,0.0034313677941261167,
177,52,0,corrupt_det,True,0.8549496520398193,0.849817134374637,0.8486448229268663,-0.006304829112953,0.8454616614114472,0.003183161515419086,
177,52,0,offtopic,True,0.8549496520398193,0.849817134374637,0.8486448229268663,-0.006304829112953,0.8404757969927541,0.008169025934112173,
178,52,1,corrupt,True,0.8549496520398193,0.849817134374637,0.8282980269627044,-0.0266516250771149,0.851040627131875,-0.022742600169170624,
178,52,1,paraphrase,True,0.8549496520398193,0.849817134374637,0.8282980269627044,-0.0266516250771149,0.8466259529103451,-0.018327925947640766,
178,52,1,corrupt_det,True,0.8549496520398193,0.849817134374637,0.8282980269627044,-0.0266516250771149,0.8501023315884576,-0.021804304625753224,
178,52,1,offtopic,True,0.8549496520398193,0.849817134374637,0.8282980269627044,-0.0266516250771149,0.8225516050087696,0.005746421953934822,
179,52,2,corrupt,True,0.8549496520398193,0.849817134374637,0.7376164182469293,-0.11733323379289,0.8401493942083442,-0.10253297596141497,
179,52,2,paraphrase,True,0.8549496520398193,0.849817134374637,0.7376164182469293,-0.11733323379289,0.8411318456316463,-0.10351542738471708,
179,52,2,corrupt_det,True,0.8549496520398193,0.849817134374637,0.7376164182469293,-0.11733323379289,0.8494706378079779,-0.11185421956104868,
179,52,2,offtopic,True,0.8549496520398193,0.849817134374637,0.7376164182469293,-0.11733323379289,0.47692158488292025,0.260694833364009,
180,53,0,corrupt,True,0.9140736077258252,0.915929210207856,0.9022720988540484,-0.0118015088717767,0.9158878136593989,-0.01361571480535051,
180,53,0,paraphrase,True,0.9140736077258252,0.915929210207856,0.9022720988540484,-0.0118015088717767,0.9106530383722228,-0.008380939518174424,
180,53,0,corrupt_det,True,0.9140736077258252,0.915929210207856,0.9022720988540484,-0.0118015088717767,0.9149541675534661,-0.012682068699417792,
180,53,0,offtopic,True,0.9140736077258252,0.915929210207856,0.9022720988540484,-0.0118015088717767,0.8919223630725338,0.010349735781514546,
181,53,1,corrupt,True,0.9140736077258252,0.915929210207856,0.9022165080181836,-0.0118570997076414,0.9162173909848469,-0.014000882966663242,
181,53,1,paraphrase,True,0.9140736077258252,0.915929210207856,0.9022165080181836,-0.0118570997076414,0.9122391377998533,-0.010022629781669679,
181,53,1,corrupt_det,True,0.9140736077258252,0.915929210207856,0.9022165080181836,-0.0118570997076414,0.9165413023074366,-0.014324794289252929,
181,53,1,offtopic,True,0.9140736077258252,0.915929210207856,0.9022165080181836,-0.0118570997076414,0.8825030591964702,0.019713448821713442,
182,53,2,corrupt,True,0.9140736077258252,0.915929210207856,0.8939485184056083,-0.0201250893202168,0.91714442430274,-0.02319590589713172,
182,53,2,paraphrase,True,0.9140736077258252,0.915929210207856,0.8939485184056083,-0.0201250893202168,0.9138509129283083,-0.01990239452270004,
182,53,2,corrupt_det,True,0.9140736077258252,0.915929210207856,0.8939485184056083,-0.0201250893202168,0.914698653093313,-0.020750134687704702,
182,53,2,offtopic,True,0.9140736077258252,0.915929210207856,0.8939485184056083,-0.0201250893202168,0.8713365607805124,0.022611957625095935,
183,54,0,corrupt,True,0.8647387305511626,0.8664916851248309,0.8425611938547328,-0.0221775366964297,0.860415373057008,-0.017854179202275167,
183,54,0,paraphrase,True,0.8647387305511626,0.8664916851248309,0.8425611938547328,-0.0221775366964297,0.857433699570936,-0.014872505716203133,
