text_id,activation_id,cos,mse,pred_norm,V_vs_orig_wording,carrier_id
c31_carrier,31,0.8874128814402656,0.2251742371194687,179.36279296875,,31
c32_carrier,32,0.8910982270930855,0.217803545813829,176.55099487304688,,32
c33_carrier,33,0.8344891085085681,0.3310217829828639,162.73973083496094,,33
c34_carrier,34,0.8688848934262277,0.2622302131475447,172.27084350585938,,34
c35_carrier,35,0.9032780566358087,0.19344388672838253,178.99472045898438,,35
c36_carrier,36,0.8757004229483661,0.24859915410326772,176.89926147460938,,36
c37_carrier,37,0.8226641619771717,0.3546716760456565,155.56552124023438,,37
c38_carrier,38,0.9051324626124365,0.18973507477512697,198.7957763671875,,38
c39_carrier,39,0.8693706659866719,0.2612586680266562,179.38755798339844,,39
c0_entity_original_contradicted_orig,0,0.9110167110114638,0.1779665779770725,185.11680603027344,,0
c0_entity_original_contradicted_light1,0,0.9101414385512429,0.1797171228975143,185.27696228027344,9.400484832522427e-05,0
c0_entity_original_contradicted_aggr1,0,0.9089843894732418,0.18203122105351643,183.68443298339844,0.0008924292228889019,0
c0_entity_entity_sub_orig,0,0.9111649915372814,0.17767001692543727,184.73126220703125,,0
c0_entity_entity_sub_light1,0,0.9100621273291178,0.17987574534176431,184.62728881835938,0.00011596909431477176,0
c0_entity_entity_sub_aggr1,0,0.9092233218975104,0.18155335620497914,182.90870666503906,0.0010222482810283706,0
c1_entity_original_contradicted_orig,1,0.846466506075511,0.307066987848978,166.3223114013672,,1
c1_entity_original_contradicted_light1,1,0.8466643822081601,0.3066712355836798,165.60255432128906,0.00011261700208076153,1
c1_entity_original_contradicted_aggr1,1,0.847032828867985,0.30593434226402993,161.84190368652344,0.0030872849462079133,1
c1_entity_entity_sub_orig,1,0.8475096894039983,0.3049806211920034,166.446533203125,,1
c1_entity_entity_sub_light1,1,0.8475265271740731,0.3049469456518539,166.18951416015625,0.00010990118275067129,1
c1_entity_entity_sub_aggr1,1,0.8484981690861864,0.3030036618276273,162.73434448242188,0.0028658237524561425,1
c1_detail_original_contradicted_orig,1,0.846466506075511,0.307066987848978,166.3223114013672,,1
c1_detail_original_contradicted_light1,1,0.8464596927034432,0.30708061459311353,166.51458740234375,7.966664040781612e-05,1
c1_detail_original_contradicted_aggr1,1,0.8535828200127479,0.29283435997450424,166.67141723632812,0.003964780876551055,1
c2_entity_original_contradicted_orig,2,0.8800338678383559,0.23993226432328818,174.15652465820312,,2
c2_entity_original_contradicted_light1,2,0.8793673615816768,0.24126527683664634,173.37814331054688,0.00017542609979537271,2
c2_entity_original_contradicted_aggr1,2,0.8779734457868376,0.24405310842632488,174.65921020507812,0.0025268546972747608,2
c3_entity_original_contradicted_orig,3,0.8694688752404652,0.26106224951906953,181.4911346435547,,3
c3_entity_original_contradicted_light1,3,0.8698964947550545,0.26020701048989103,181.0574188232422,0.00011818438228128336,3
c3_entity_original_contradicted_aggr1,3,0.8680890295944349,0.2638219408111302,177.948974609375,0.0015140950316339108,3
c3_detail_original_contradicted_orig,3,0.8694688752404652,0.26106224951906953,181.4911346435547,,3
c3_detail_original_contradicted_light1,3,0.8690968299525665,0.2618063400948669,181.22012329101562,8.113909606588532e-05,3
c3_detail_original_contradicted_aggr1,3,0.8700765895675888,0.25984682086482236,181.60337829589844,0.0014173502804146754,3
c4_entity_original_contradicted_orig,4,0.8872770777170098,0.22544584456598038,180.5541534423828,,4
c4_entity_original_contradicted_light1,4,0.8865351767614531,0.2269296464770938,180.66342163085938,0.0005280809060044245,4
c4_entity_original_contradicted_aggr1,4,0.8874477899254588,0.22510442014908238,179.79905700683594,0.0031350538494563374,4
c5_entity_correct_original_orig,5,0.8767025951534552,0.24659480969308967,176.59576416015625,,5
c5_entity_correct_original_light1,5,0.8752371875215571,0.2495256249568858,176.58786010742188,0.00017370922431225733,5
c5_entity_correct_original_aggr1,5,0.8713350377845553,0.2573299244308893,175.4320068359375,0.0014963037721289485,5
c6_entity_original_contradicted_orig,6,0.8782665546924581,0.24346689061508386,171.78192138671875,,6
c6_entity_original_contradicted_light1,6,0.8767200087814108,0.24655998243717847,171.88111877441406,0.0002230439742642032,6
c6_entity_original_contradicted_aggr1,6,0.8777589234778441,0.24448215304431176,170.38571166992188,0.0016453780261532769,6
c6_entity_correction_orig,6,0.8825219945001789,0.23495601099964225,171.46823120117188,,6
c6_entity_correction_light1,6,0.8808990163292398,0.23820196734152033,171.7426300048828,0.0002560501940159776,6
c6_entity_correction_aggr1,6,0.8820356536873027,0.2359286926253945,170.21730041503906,0.0017617978691655267,6
c6_detail_original_contradicted_orig,6,0.8782665546924581,0.24346689061508386,171.78192138671875,,6
c6_detail_original_contradicted_light1,6,0.8764435564665173,0.24711288706696544,171.9502410888672,0.0002596579671616528,6
c6_detail_original_contradicted_aggr1,6,0.8854682628088331,0.22906347438233388,167.8610382080078,0.006197358506317641,6
c8_entity_original_contradicted_orig,8,0.8998637432633867,0.2002725134732266,181.680419921875,,8
c8_entity_original_contradicted_light1,8,0.8997929118700077,0.2004141762599847,180.6756591796875,0.00018049515439666486,8
c8_entity_original_contradicted_aggr1,8,0.8978330479935652,0.20433390401286955,181.765380859375,0.0009172900175415943,8
c8_entity_correction_orig,8,0.9006454258367398,0.19870914832652042,181.68296813964844,,8
c8_entity_correction_light1,8,0.9002068867736368,0.1995862264527264,180.5541229248047,0.0001671266730099985,8
c8_entity_correction_aggr1,8,0.898364742659252,0.20327051468149593,182.01669311523438,0.0010136968964137294,8
c8_entity_entity_sub_orig,8,0.8959325787974385,0.20813484240512303,182.65011596679688,,8
c8_entity_entity_sub_light1,8,0.8953906754628844,0.20921864907423116,181.7348175048828,0.00019054276078234178,8
c8_entity_entity_sub_aggr1,8,0.893190655838857,0.21361868832228592,179.90855407714844,0.002513762173732337,8
c8_detail_original_contradicted_orig,8,0.8998637432633867,0.2002725134732266,181.680419921875,,8
c8_detail_original_contradicted_light1,8,0.8992116608239137,0.20157667835217263,182.29647827148438,8.377514881807713e-05,8
c8_detail_original_contradicted_aggr1,8,0.9062088353010891,0.18758232939782182,179.25634765625,0.004523533208734776,8
c9_entity_original_contradicted_orig,9,0.8859246075364632,0.22815078492707364,176.05068969726562,,9
c9_entity_original_contradicted_light1,9,0.8833194232125826,0.23336115357483478,175.3179473876953,0.0003059826946075761,9
c9_entity_original_contradicted_aggr1,9,0.8835475238918129,0.2329049522163742,175.39114379882812,0.003644561227312715,9
c9_entity_correction_orig,9,0.8852310002729852,0.22953799945402964,176.04945373535156,,9
c9_entity_correction_light1,9,0.8829459623382647,0.23410807532347055,175.39453125,0.00030730149871072143,9
c9_entity_correction_aggr1,9,0.8834574476875962,0.2330851046248077,175.5609893798828,0.003787199602023006,9
c9_detail_original_contradicted_orig,9,0.8859246075364632,0.22815078492707364,176.05068969726562,,9
c9_detail_original_contradicted_light1,9,0.8852606398759431,0.2294787202481139,176.73841857910156,0.00013182464825600704,9
c9_detail_original_contradicted_aggr1,9,0.8904816434346564,0.21903671313068718,175.05636596679688,0.002574601855069303,9
c10_entity_original_contradicted_orig,10,0.9005417042343598,0.1989165915312805,174.67010498046875,,10
c10_entity_original_contradicted_light1,10,0.8998696275137392,0.20026074497252155,173.04177856445312,0.00018717905220344555,10
c10_entity_original_contradicted_aggr1,10,0.897813358402923,0.20437328319415404,172.96690368652344,0.0013666576459413493,10
c10_entity_correction_orig,10,0.9003267151113701,0.19934656977725984,174.24745178222656,,10
c10_entity_correction_light1,10,0.8992588977956218,0.2014822044087563,172.66848754882812,0.00019112576845714546,10
c10_entity_correction_aggr1,10,0.8967945266876128,0.20641094662477433,172.0269012451172,0.0013852393908880822,10
c10_entity_entity_sub_orig,10,0.9000141886817741,0.19997162263645185,174.71865844726562,,10
c10_entity_entity_sub_light1,10,0.8991195819991639,0.20176083600167227,173.17288208007812,0.00018362136054361766,10
c10_entity_entity_sub_aggr1,10,0.8972181792975448,0.20556364140491046,172.9091796875,0.0014537788689473752,10
c13_entity_original_contradicted_orig,13,0.9285967068272684,0.14280658634546328,194.0497283935547,,13
c13_entity_original_contradicted_light1,13,0.928782229212058,0.142435541575884,193.67037963867188,9.481839560743222e-05,13
c13_entity_original_contradicted_aggr1,13,0.9264445942155061,0.14711081156898786,193.8574981689453,0.001275814616935822,13
c13_entity_entity_sub_orig,13,0.9290654726467305,0.1418690547065391,193.38259887695312,,13
c13_entity_entity_sub_light1,13,0.9288901277600604,0.14221974447987917,193.37887573242188,9.039201992278034e-05,13
c13_entity_entity_sub_aggr1,13,0.9267694282830234,0.1464611434339531,193.18894958496094,0.0012724471047387276,13
c14_entity_original_contradicted_orig,14,0.8600896736463156,0.2798206527073688,169.98916625976562,,14
c14_entity_original_contradicted_light1,14,0.8602732337606113,0.27945353247877747,169.83114624023438,0.00010475643722052119,14
c14_entity_original_contradicted_aggr1,14,0.8629394131379893,0.27412117372402145,167.40911865234375,0.00105271274801777,14
c15_entity_original_contradicted_orig,15,0.8905727037503295,0.21885459249934103,181.12222290039062,,15
c15_entity_original_contradicted_light1,15,0.8896542890380008,0.22069142192399838,181.5249786376953,8.625862814271024e-05,15
c15_entity_original_contradicted_aggr1,15,0.8935688358910019,0.21286232821799622,178.8081512451172,0.00079747806358621,15
c15_detail_original_contradicted_orig,15,0.8905727037503295,0.21885459249934103,181.12222290039062,,15
c15_detail_original_contradicted_light1,15,0.8901454582666155,0.21970908346676898,181.5843505859375,5.544641633603575e-05,15
c15_detail_original_contradicted_aggr1,15,0.8909304029608647,0.21813919407827065,178.60049438476562,0.003464347068195428,15
c16_detail_original_contradicted_orig,16,0.8158535215946741,0.3682929568106519,174.06585693359375,,16
c16_detail_original_contradicted_light1,16,0.8161201776585786,0.36775964468284283,173.66220092773438,0.0003236899910419311,16
c16_detail_original_contradicted_aggr1,16,0.8153293323606825,0.369341335278635,174.0514678955078,0.001008917037496171,16
c17_entity_original_contradicted_orig,17,0.8722226179668602,0.25555476406627964,182.8150177001953,,17
c17_entity_original_contradicted_light1,17,0.872675161224507,0.2546496775509861,182.61431884765625,8.00112060388436e-05,17
c17_entity_original_contradicted_aggr1,17,0.8699022054477705,0.26019558910445895,181.8898468017578,0.0010919037633182471,17
c17_entity_entity_sub_orig,17,0.8722018477173279,0.2555963045653442,183.8963623046875,,17
c17_entity_entity_sub_light1,17,0.8722004427404638,0.25559911451907236,183.51416015625,8.771307776533899e-05,17
c17_entity_entity_sub_aggr1,17,0.8701985525176359,0.2596028949647282,183.2042694091797,0.0013022102671520486,17
c18_entity_original_contradicted_orig,18,0.9052087908598071,0.1895824182803858,180.60658264160156,,18
c18_entity_original_contradicted_light1,18,0.9050459652117722,0.18990806957645567,180.4338836669922,0.00017144002782298884,18
c18_entity_original_contradicted_aggr1,18,0.9059924873104835,0.18801502537903292,180.2321014404297,0.0005197805825373214,18
c18_entity_entity_sub_orig,18,0.9047962225770955,0.19040755484580907,180.58270263671875,,18
c18_entity_entity_sub_light1,18,0.9041451991922335,0.19170960161553308,180.5856475830078,0.00022130379062901273,18
c18_entity_entity_sub_aggr1,18,0.9055128802490046,0.18897423950199088,179.6894989013672,0.0005903785379018922,18
c18_detail_original_contradicted_orig,18,0.9052087908598071,0.1895824182803858,180.60658264160156,,18
c18_detail_original_contradicted_light1,18,0.9055296192515281,0.18894076149694383,180.39747619628906,0.00016877426617467606,18
c18_detail_original_contradicted_aggr1,18,0.9060042032381832,0.1879915935236336,180.70010375976562,0.0005714124771194484,18
c19_entity_original_contradicted_orig,19,0.8924481993325539,0.21510360133489215,184.80699157714844,,19
c19_entity_original_contradicted_light1,19,0.8925604335496615,0.21487913290067695,184.51004028320312,0.0001673298605272544,19
c19_entity_original_contradicted_aggr1,19,0.8932586192210459,0.21348276155790824,183.52792358398438,0.0012722370894107105,19
c20_entity_original_contradicted_orig,20,0.86946816317733,0.26106367364534,177.4469451904297,,20
c20_entity_original_contradicted_light1,20,0.8691008070236372,0.26179838595272553,177.9379425048828,9.750982932632546e-05,20
c20_entity_original_contradicted_aggr1,20,0.8783282279633929,0.24334354407321412,173.98509216308594,0.007889735606174897,20
c21_entity_original_contradicted_orig,21,0.8618799064221891,0.2762401871556217,170.89651489257812,,21
c21_entity_original_contradicted_light1,21,0.86145001148397,0.2770999770320599,170.40499877929688,0.0001920552448673174,21
c21_entity_original_contradicted_aggr1,21,0.8616732993000652,0.2766534013998696,168.33932495117188,0.0019217683630569082,21
c22_entity_original_contradicted_orig,22,0.8637001289651631,0.27259974206967374,176.41619873046875,,22
c22_entity_original_contradicted_light1,22,0.8626537493045598,0.2746925013908803,175.8429718017578,0.00022681954286773998,22
c22_entity_original_contradicted_aggr1,22,0.8564899222638571,0.28702015547228577,178.17669677734375,0.00434822983448635,22
c22_entity_correction_orig,22,0.8655874275949732,0.2688251448100536,176.34848022460938,,22
c22_entity_correction_light1,22,0.8642842453094682,0.27143150938106353,175.94583129882812,0.0001757486715102674,22
c22_entity_correction_aggr1,22,0.8579413134291006,0.28411737314179875,178.2557373046875,0.003992271801097069,22
c23_entity_original_contradicted_orig,23,0.8629616537531732,0.2740766924936535,177.6126251220703,,23
c23_entity_original_contradicted_light1,23,0.8643703500520709,0.2712592998958583,177.76608276367188,0.000314670735153455,23
c23_entity_original_contradicted_aggr1,23,0.8574256033895276,0.2851487932209449,170.6501922607422,0.0038955165630563116,23
c23_entity_entity_sub_orig,23,0.8629055309242817,0.27418893815143663,179.58082580566406,,23
c23_entity_entity_sub_light1,23,0.8643536403485277,0.27129271930294463,179.80868530273438,0.00030860647220432025,23
c23_entity_entity_sub_aggr1,23,0.8587460547855293,0.2825078904289413,172.0116424560547,0.0059143195222287614,23
c24_entity_original_contradicted_orig,24,0.910433956682126,0.17913208663574798,179.53997802734375,,24
c24_entity_original_contradicted_light1,24,0.9106646401148555,0.17867071977028903,179.16600036621094,0.00021616269137780808,24
c24_entity_original_contradicted_aggr1,24,0.912717560287636,0.1745648794247281,178.95419311523438,0.001128374187340131,24
c24_entity_entity_sub_orig,24,0.9106639007548235,0.17867219849035298,179.65533447265625,,24
c24_entity_entity_sub_light1,24,0.9106892487379765,0.17862150252404696,179.1445770263672,0.000207544032680973,24
c24_entity_entity_sub_aggr1,24,0.9124818993246289,0.17503620135074227,178.88674926757812,0.001029438693520679,24
c24_detail_original_contradicted_orig,24,0.910433956682126,0.17913208663574798,179.53997802734375,,24
c24_detail_original_contradicted_light1,24,0.9104555469327975,0.17908890613440498,179.36520385742188,0.00013053134290785806,24
c24_detail_original_contradicted_aggr1,24,0.9143892699616707,0.17122146007665862,179.60400390625,0.001403387276245338,24
c25_entity_original_contradicted_orig,25,0.8778747339917803,0.24425053201643943,169.48220825195312,,25
c25_entity_original_contradicted_light1,25,0.8779347914921485,0.24413041701570304,169.30775451660156,9.167618882177653e-05,25
c25_entity_original_contradicted_aggr1,25,0.8823584717777322,0.23528305644453562,170.35789489746094,0.0030916618343141966,25
c25_entity_entity_sub_orig,25,0.8759587064360593,0.24808258712788134,170.19692993164062,,25
c25_entity_entity_sub_light1,25,0.8760993192641313,0.24780136147173737,170.31640625,7.746951599085783e-05,25
c25_entity_entity_sub_aggr1,25,0.8810270797883265,0.237945840423347,170.4290313720703,0.003127353141683664,25
c26_detail_original_contradicted_orig,26,0.8608345934708416,0.27833081305831686,158.57887268066406,,26
c26_detail_original_contradicted_light1,26,0.8592074262648066,0.28158514747038677,157.962158203125,0.00020228053012893987,26
c26_detail_original_contradicted_aggr1,26,0.8577996859742067,0.2844006280515865,157.00912475585938,0.0012121601100814061,26
c27_entity_original_contradicted_orig,27,0.8817457160078834,0.23650856798423314,180.8960723876953,,27
c27_entity_original_contradicted_light1,27,0.8772754376505852,0.2454491246988295,180.63926696777344,0.0005721800932085852,27
c27_entity_original_contradicted_aggr1,27,0.9011249195197032,0.1977501609605936,178.36241149902344,0.015667580441901974,27
c27_entity_entity_sub_orig,27,0.884969143487512,0.23006171302497602,180.99070739746094,,27
c27_entity_entity_sub_light1,27,0.8807328265178874,0.23853434696422515,180.0406036376953,0.0006854919529378778,27
c27_entity_entity_sub_aggr1,27,0.9035508721085922,0.1928982557828156,177.91851806640625,0.015084046558886066,27
c28_entity_original_contradicted_orig,28,0.8849390108935747,0.23012197821285052,176.9051971435547,,28
c28_entity_original_contradicted_light1,28,0.8833049287622451,0.23339014247550982,177.1747283935547,0.00024034660905158933,28
c28_entity_original_contradicted_aggr1,28,0.8771585843891179,0.24568283122176426,175.47476196289062,0.0040620454554294305,28
c28_detail_original_contradicted_orig,28,0.8849390108935747,0.23012197821285052,176.9051971435547,,28
c28_detail_original_contradicted_light1,28,0.8862854344841857,0.22742913103162854,177.234375,0.0003161719857741607,28
c28_detail_original_contradicted_aggr1,28,0.8802338980951981,0.23953220380960372,173.26693725585938,0.005488812009068034,28
c29_detail_original_contradicted_orig,29,0.9053139599628195,0.18937208007436102,185.17584228515625,,29
c29_detail_original_contradicted_light1,29,0.8968370531769972,0.2063258936460055,186.72364807128906,0.002797097282295269,29
c29_detail_original_contradicted_aggr1,29,0.9048366794144472,0.19032664117110554,183.38504028320312,0.000845977502423545,29
c30_entity_original_contradicted_orig,30,0.8678605185493107,0.26427896290137864,175.44769287109375,,30
c30_entity_original_contradicted_light1,30,0.8674231026626302,0.26515379467473954,175.18214416503906,0.00013271024874006443,30
c30_entity_original_contradicted_aggr1,30,0.8642247944827377,0.2715504110345246,175.78466796875,0.0028596499887745264,30
c30_entity_entity_sub_orig,30,0.8670919502508654,0.26581609949826923,175.47084045410156,,30
c30_entity_entity_sub_light1,30,0.8665533502010818,0.26689329959783636,175.06277465820312,0.00013443950751323985,30
c30_entity_entity_sub_aggr1,30,0.8636790865688364,0.2726418268623272,175.7882843017578,0.002971435011201784,30
c30_detail_original_contradicted_orig,30,0.8678605185493107,0.26427896290137864,175.44769287109375,,30
c30_detail_original_contradicted_light1,30,0.8696991232726503,0.2606017534546994,175.3699951171875,0.0002755471531267206,30
c30_detail_original_contradicted_aggr1,30,0.8709255366825098,0.25814892663498035,175.09466552734375,0.003770302413471427,30
c31_entity_original_contradicted_orig,31,0.8874128814402656,0.2251742371194687,179.36279296875,,31
c31_entity_original_contradicted_light1,31,0.8857478582060435,0.22850428358791297,178.6311492919922,0.00014277221203817803,31
c31_entity_original_contradicted_aggr1,31,0.8879770768682758,0.22404584626344848,178.85887145996094,0.0005457929275231033,31
c31_detail_original_contradicted_orig,31,0.8874128814402656,0.2251742371194687,179.36279296875,,31
c31_detail_original_contradicted_light1,31,0.8875438613454805,0.22491227730903907,179.2425994873047,0.00012539192518856712,31
c31_detail_original_contradicted_aggr1,31,0.8899921779230648,0.22001564415387032,177.8214569091797,0.0032451887624248554,31
c32_detail_original_contradicted_orig,32,0.8910982270930855,0.217803545813829,176.55099487304688,,32
c32_detail_original_contradicted_light1,32,0.8900790910751241,0.21984181784975187,176.22889709472656,8.527834581240068e-05,32
c32_detail_original_contradicted_aggr1,32,0.8988859370504731,0.2022281258990537,175.51510620117188,0.004967401683881101,32
c33_entity_original_contradicted_orig,33,0.8344891085085681,0.3310217829828639,162.73973083496094,,33
c33_entity_original_contradicted_light1,33,0.826773328515424,0.3464533429691521,163.3760223388672,0.0005863329829074448,33
c33_entity_original_contradicted_aggr1,33,0.8204998720800535,0.35900025583989303,164.56301879882812,0.003538936855173591,33
c35_entity_original_contradicted_orig,35,0.9032780566358087,0.19344388672838253,178.99472045898438,,35
c35_entity_original_contradicted_light1,35,0.9031356021440722,0.19372879571185564,178.48558044433594,0.0001868394266045792,35
c35_entity_original_contradicted_aggr1,35,0.9050480992350031,0.18990380152999387,178.11822509765625,0.0016057878845086027,35
c35_entity_entity_sub_orig,35,0.9066180240090601,0.18676395198187978,179.4221649169922,,35
c35_entity_entity_sub_light1,35,0.9064439503782601,0.18711209924347982,178.9457244873047,0.00016493327130207014,35
c35_entity_entity_sub_aggr1,35,0.9069415307702677,0.18611693845946453,177.94810485839844,0.001913771625173144,35
c35_detail_original_contradicted_orig,35,0.9032780566358087,0.19344388672838253,178.99472045898438,,35
c35_detail_original_contradicted_light1,35,0.9034621893654854,0.19307562126902922,179.0722198486328,8.218966304296416e-05,35
c35_detail_original_contradicted_aggr1,35,0.9051694348544739,0.18966113029105225,177.7361602783203,0.001447665455303615,35
c36_entity_original_contradicted_orig,36,0.8757004229483661,0.24859915410326772,176.89926147460938,,36
c36_entity_original_contradicted_light1,36,0.8764525708662749,0.24709485826745015,177.25848388671875,9.653760400429867e-05,36
c36_entity_original_contradicted_aggr1,36,0.8834513432481143,0.2330973135037715,176.1775665283203,0.00422901972474099,36
c36_entity_correction_orig,36,0.8731386845544115,0.2537226308911771,177.0354766845703,,36
c36_entity_correction_light1,36,0.8736887869202817,0.25262242615943653,177.06625366210938,0.00010773031661404087,36
c36_entity_correction_aggr1,36,0.8808243815883865,0.238351236823227,176.82696533203125,0.0049142992274516795,36
c36_entity_entity_sub_orig,36,0.8728377204937415,0.25432455901251694,177.31622314453125,,36
c36_entity_entity_sub_light1,36,0.8732389491673819,0.25352210166523625,177.09046936035156,0.00011406377700040604,36
c36_entity_entity_sub_aggr1,36,0.879214292201283,0.241571415597434,176.54559326171875,0.005169611510610905,36
c37_entity_original_contradicted_orig,37,0.8226641619771717,0.3546716760456565,155.56552124023438,,37
c37_entity_original_contradicted_light1,37,0.820792950469479,0.35841409906104205,155.42970275878906,0.00013500819628975425,37
c37_entity_original_contradicted_aggr1,37,0.8166676973925063,0.36666460521498734,155.36575317382812,0.0019011586690994564,37
c37_entity_correction_orig,37,0.8276500692436131,0.3446998615127739,157.18907165527344,,37
c37_entity_correction_light1,37,0.8264634976143145,0.34707300477137104,157.20616149902344,0.0001243579221098523,37
c37_entity_correction_aggr1,37,0.8239373169983301,0.3521253660033399,156.33221435546875,0.001925131154491888,37
c37_entity_entity_sub_orig,37,0.8234393272924861,0.3531213454150277,155.60659790039062,,37
c37_entity_entity_sub_light1,37,0.8217432666194961,0.3565134667610077,155.34878540039062,0.00013457648458503613,37
c37_entity_entity_sub_aggr1,37,0.8186699502654875,0.362660099469025,155.40625,0.002192688895338968,37
c38_entity_original_contradicted_orig,38,0.9051324626124365,0.18973507477512697,198.7957763671875,,38
c38_entity_original_contradicted_light1,38,0.9035631376343702,0.19287372473125952,199.2691192626953,0.00012590794605626954,38
c38_entity_original_contradicted_aggr1,38,0.9018501204257713,0.19629975914845743,198.82115173339844,0.0037084645201702626,38
c0_entity_detail_sub_orig,0,0.9112174038612865,0.17756519227742706,184.78721618652344,,0
c0_entity_detail_sub_light1,0,0.9103608353411169,0.17927832931776622,184.62081909179688,0.00010686968275630537,0
c0_entity_detail_sub_aggr1,0,0.9091286042228086,0.18174279155438278,183.08045959472656,0.0008961744001753091,0
c1_entity_detail_sub_orig,1,0.8413147393958536,0.3173705212082929,166.83978271484375,,1
c1_entity_detail_sub_light1,1,0.8413766801470939,0.31724663970581224,166.19187927246094,0.00011365244703642752,1
c1_entity_detail_sub_aggr1,1,0.8402502549918341,0.3194994900163317,162.06642150878906,0.003019403554190725,1
c1_detail_detail_sub_orig,1,0.845791968587245,0.30841606282550993,166.27398681640625,,1
c1_detail_detail_sub_light1,1,0.8457561276993839,0.3084877446012322,166.447998046875,7.889737678212771e-05,1
c1_detail_detail_sub_aggr1,1,0.8524268812536763,0.29514623749264746,166.8671417236328,0.003856741026473376,1
c1_detail_relation_rev_orig,1,0.8462224103008934,0.3075551793982132,165.81253051757812,,1
c1_detail_relation_rev_light1,1,0.846688932873655,0.30662213425269,165.98492431640625,0.00013923966831341783,1
c1_detail_relation_rev_aggr1,1,0.8533365827804393,0.29332683443912133,166.57017517089844,0.00395281090793187,1
c2_entity_detail_sub_orig,2,0.8863394466234806,0.22732110675303874,172.91970825195312,,2
c2_entity_detail_sub_light1,2,0.885422533366509,0.229154933266982,172.32550048828125,0.0001593426427847211,2
c2_entity_detail_sub_aggr1,2,0.8828367732501078,0.23432645349978443,174.32672119140625,0.0026728743401449595,2
c3_entity_detail_sub_orig,3,0.8695428328936702,0.26091433421265964,182.2291259765625,,3
c3_entity_detail_sub_light1,3,0.8697915885277163,0.26041682294456736,181.56759643554688,0.0001216040481037961,3
c3_entity_detail_sub_aggr1,3,0.8688785951675441,0.26224280966491187,179.2124481201172,0.0011989355759411957,3
c3_detail_detail_sub_orig,3,0.8693447031157827,0.2613105937684346,181.21519470214844,,3
c3_detail_detail_sub_light1,3,0.868927797339434,0.2621444053211319,181.23187255859375,7.743746114119432e-05,3
c3_detail_detail_sub_aggr1,3,0.8701247765266875,0.25975044694662497,181.80340576171875,0.0014170600336891326,3
c4_entity_detail_sub_orig,4,0.886954480814596,0.2260910383708079,180.5329132080078,,4
c4_entity_detail_sub_light1,4,0.8858278588746197,0.22834428225076064,180.145263671875,0.0005717089599936998,4
c4_entity_detail_sub_aggr1,4,0.8865318498908866,0.22693630021822675,179.78585815429688,0.002778625125268497,4
c5_entity_detail_sub_orig,5,0.8762684588661185,0.24746308226776303,175.9320526123047,,5
c5_entity_detail_sub_light1,5,0.8745881311488792,0.25082373770224153,175.95742797851562,0.0001738387309272449,5
c5_entity_detail_sub_aggr1,5,0.8710743172302317,0.2578513655395367,174.68301391601562,0.0012346575930324288,5
c6_entity_detail_sub_orig,6,0.8772375052810139,0.2455249894379723,172.350341796875,,6
